x, Ts, Tf
0.0,293.0,873.0
0.001,306.88616725802945,872.9933480343674
0.002,320.19424115120785,872.9868525126826
0.003,332.94424576689744,872.9805068751385
0.004,345.1556212523974,872.9743047904485
0.005,356.84724005281976,872.9682401491557
0.006,368.03742258305596,872.962307057142
0.007,378.74395235643055,872.9564998293183
0.008,388.98409059244904,872.9508129834702
0.009000000000000001,398.7745903253706,872.945241234329
0.01,408.13171003394694,872.9397794876925
0.011,417.0712268133432,872.9344228348384
0.012,425.60844910855104,872.9291665469714
0.013000000000000001,433.7582290284873,872.9240060698705
0.014,441.5349742592809,872.9189370186525
0.015,448.95265959462296,872.9139551727197
0.016,456.0248381003514,872.9090564707453
0.017,462.7646519300827,872.904237005903
0.018000000000000002,469.18484280782144,872.8994930211389
0.019,475.29776219304165,872.8948209045675
0.02,481.1153811432811,872.8902171850137
0.021,486.6492998882423,872.8856785276496
0.022,491.91075712940915,872.8812017297598
0.023,496.9106390781955,872.8767837165797
0.024,501.6594882452268,872.872421537271
0.025,506.16751199280225,872.8681123609856
0.026000000000000002,510.44459086198157,872.8638534729824
0.027,514.5002866852841,872.8596422709329
0.028,518.3438504953266,872.8554762612397
0.029,521.9842302394035,872.8513530555002
0.03,525.430078309184,872.8472703669901
0.031,528.6897588945858,872.843226007316
0.032,531.7713551699604,872.8392178830791
0.033,534.6826763207622,872.8352439927099
0.034,537.4312644177876,872.8313024232531
0.035,540.024401146173,872.8273913473732
0.036000000000000004,542.4691143955116,872.8235090203224
0.037,544.7721847172455,872.8196537770581
0.038,546.9401516548836,872.8158240294183
0.039,548.9793199523724,872.812018263337
0.04,550.8957656454033,872.8082350361736
0.041,552.6953420401793,872.8044729740919
0.042,554.3836855836583,872.8007307695125
0.043000000000000003,555.9662216291462,872.7970071786158
0.044,557.4481701005427,872.7933010189581
0.045,558.8345510584238,872.7896111670943
0.046,560.1301901707662,872.7859365563079
0.047,561.3397240907603,872.782276174384
0.048,562.4676057440319,872.7786290614464
0.049,563.5181095272621,872.7749943078753
0.05,564.4953364198781,872.7713710522329
0.051000000000000004,565.4032190104543,872.7677584793396
0.052000000000000005,566.2455264390586,872.7641558182967
0.053,567.0258692567376,872.7605623406533
0.054,567.7477042030216,872.7569773585918
0.055,568.4143389023409,872.7534002231982
0.056,569.0289364798709,872.7498303227085
0.057,569.5945200974261,872.7462670809205
0.058,570.1139774097104,872.7427099555562
0.059000000000000004,570.5900649412573,872.7391584367584
0.06,571.0254123842288,872.7356120455736
0.061,571.4225268171751,872.7320703325208
0.062,571.7837968448196,872.7285328761909
0.063,572.1114966588261,872.7249992819243
0.064,572.4077900195375,872.7214691804922
0.065,572.6747341585183,872.717942226837
0.066,572.9142836018706,872.7144180988881
0.067,573.1282939141304,872.7108964963884
0.068,573.31852536263,872.7073771397669
0.069,573.4866465022309,872.7038597690814
0.07,573.634237680236,872.7003441429559
0.07100000000000001,573.7627944614563,872.6968300375886
0.07200000000000001,573.8737309733095,872.6933172458188
0.073,573.9683831709485,872.6898055761903
0.074,574.0480120223708,872.6862948520715
0.075,574.113806613622,872.682784910787
0.076,574.1668871740964,872.6792756028568
0.077,574.2083080221549,872.6757667911868
0.078,574.2390604312135,872.6722583503343
0.079,574.2600754165578,872.668750165808
0.08,574.2722264432247,872.6652421333714
0.081,574.2763320553175,872.661734158425
0.082,574.273158427181,872.6582261553668
0.083,574.2634218369745,872.6547180470288
0.084,574.247791063194,872.6512097640949
0.085,574.2268897047976,872.6477012445928
0.08600000000000001,574.2012984256211,872.6441924333562
0.08700000000000001,574.1715571238716,872.6406832815894
0.088,574.1381670275144,872.6371737463663
0.089,574.1015927164759,872.6336637902381
0.09,574.06226407258,872.6301533808097
0.091,574.0205781582731,872.6266424903541
0.092,573.9769010251388,872.6231310954505
0.093,573.9315694534524,872.619619176628
0.094,573.8848926238163,872.6161067180616
