x, Tf, Ts , Tf* , Ts*
0.0,873.0,872.7396576244008,872.999999999953,872.7396576242166
0.01,872.9999765448533,872.7396371609468,872.9999767794048,872.7396371607782
0.02,872.9999530866205,872.7395979644617,872.9999533212028,872.739597964308
0.03,872.9999296237622,872.7395416836429,872.9999298583908,872.739541683503
0.04,872.9999061548782,872.7394698647312,872.9999063895671,872.7394698646043
0.05,872.9998826786981,872.7393839532891,872.9998829134599,872.7393839531744
0.06,872.9998591940731,872.739285296108,872.9998594289193,872.7392852960046
0.07,872.9998356999674,872.7391751437864,872.9998359349084,872.7391751436934
0.08,872.9998121954575,872.7390546536745,872.9998124305026,872.7390546535911
0.09,872.9997886797069,872.7389248930941,872.9997889148643,872.7389248930195
0.1,872.9997651519593,872.7387868432211,872.9997653872368,872.7387868431546
0.11,872.9997416115615,872.738641402887,872.9997418469654,872.7386414028279
0.12,872.9997180579146,872.7384893927754,872.9997182934511,872.738489392723
0.13,872.9996944904949,872.7383315597563,872.9996947261691,872.73833155971
0.14,872.9996709088401,872.7381685812562,872.9996711446566,872.7381685812154
0.15,872.9996473125422,872.7380010694527,872.9996475485051,872.7380010694169
0.16,872.9996237012427,872.7378295758417,872.9996239373558,872.7378295758103
0.17,872.9996000746304,872.7376545953146,872.9996003108965,872.7376545952872
0.18,872.9995764324316,872.7374765704196,872.9995766688536,872.7374765703958
0.19,872.9995527743976,872.7372958955077,872.9995530109779,872.737295895487
0.2,872.9995291003329,872.7371129203027,872.9995293370736,872.7371129202847
0.21,872.9995054100564,872.7369279545027,872.9995056469592,872.7369279544872
0.22,872.9994817034091,872.7367412701203,872.9994819404756,872.736741270107
0.23,872.9994579802633,872.736553105958,872.9994582174947,872.7365531059465
0.24,872.9994342405054,872.7363636709466,872.9994344779029,872.7363636709368
0.25,872.9994104840323,872.7361731458908,872.999410721597,872.7361731458824
0.26,872.9993867107611,872.7359816876432,872.9993869484938,872.735981687636
0.27,872.9993629206286,872.7357894309771,872.99936315853,872.735789430971
0.28,872.9993391135635,872.7355964909564,872.9993393516341,872.7355964909511
0.29,872.9993152895196,872.7354029655514,872.99931552776,872.7354029655469
0.3,872.9992914484502,872.7352089348283,872.9992916868609,872.7352089348243
0.31,872.9992675903159,872.7350144670645,872.9992678288972,872.7350144670611
0.32,872.9992437150833,872.7348196144002,872.9992439538356,872.7348196143971
0.33,872.9992198227251,872.7346244157699,872.9992200616487,872.734624415767
