x, Tf, Ts , Tf* , Ts*
0.0,872.9448654434923,871.8530640672699,872.9448661362063,871.8530640665542
0.01,872.9447961582259,871.8529845534221,872.9447968510785,871.852984552763
0.02,872.9447268525049,871.8528318115257,872.9447275455622,871.8528318109254
0.03,872.9446575203082,871.852612371888,872.9446582136301,871.8526123713453
0.04,872.944588156215,871.8523326466182,872.9445888498558,871.8523326461304
0.05,872.9445187553423,871.8519987337655,872.9445194493509,871.8519987333291
0.06,872.9444493133205,871.8516163305819,872.9444500077407,871.8516163301929
0.07,872.9443798262553,871.851190705562,872.9443805211258,871.8511907052165
0.08,872.9443102906889,871.8507266985952,872.9443109860445,871.8507266982896
0.09,872.9442407035614,871.8502287331546,872.9442413994325,871.8502287328852
0.1,872.944171062176,871.8497008338388,872.9441717585897,871.8497008336022
0.11,872.9441013641639,871.8491466464187,872.9441020611439,871.8491466462117
0.12,872.9440316074534,871.8485694591415,872.9440323050204,871.848569458961
0.13,872.9439617902378,871.8479722248401,872.9439624884099,871.8479722246834
0.14,872.9438919109481,871.8473575836233,872.9438926097408,871.8473575834878
0.15,872.9438219682291,871.8467278854345,872.9438226676563,871.8467278853177
0.16,872.9437519609114,871.8460852125982,872.9437526609845,871.8460852124979
0.17,872.9436818879915,871.8454314019746,872.9436825887205,871.8454314018888
0.18,872.9436117486111,871.8447680662761,872.9436124500048,871.8447680662031
0.19,872.9435415420398,871.8440966151793,872.9435422441054,871.8440966151173
0.2,872.9434712676571,871.8434182747615,872.9434719704008,871.843418274709
0.21,872.9434009249377,871.8427341064769,872.9434016283648,871.8427341064327
0.22,872.943330513439,871.842045024685,872.9433312175539,871.8420450246479
0.23,872.9432600327893,871.8413518132899,872.9432607375958,871.8413518132587
0.24,872.9431894826768,871.8406551409312,872.9431901881778,871.8406551409051
0.25,872.943118862842,871.839955575054,872.9431195690402,871.8399555750323
0.26,872.943048173067,871.8392535948407,872.9430488799646,871.8392535948226
0.27,872.9429774131687,871.8385496026643,872.9429781207675,871.8385496026492
0.28,872.942906582999,871.8378439346784,872.9429072913006,871.8378439346658
0.29,872.9428356824309,871.8371368705565,872.9428363914365,871.837136870546
0.3,872.9427647113606,871.8364286403988,872.9427654210712,871.8364286403901
0.31,872.9426936697001,871.8357194336952,872.9426943801167,871.8357194336878
0.32,872.9426225573754,871.8350094040036,872.9426232684986,871.8350094039973
