x, Tf, Ts , Tf* , Ts*
0.0,873.0,859.427750633522,872.9999999975545,859.4277506265137
0.01,872.9987772551273,859.4269719328654,872.9987894825757,859.4269719266548
0.02,872.9975544010543,859.425503168232,872.9975666295948,859.4255031627641
0.03,872.9963313830563,859.4234268570693,872.9963436132358,859.4234268522813
0.04,872.995108153224,859.4208185469719,872.9951203855219,859.4208185428026
0.05,872.9938846698201,859.4177469879917,872.9938969046535,859.417746984382
0.06,872.99266089672,859.4142743548963,872.9926731344503,859.4142743517895
0.07,872.9914368028477,859.4104565148739,872.9914490437858,859.4104565122159
0.08,872.9902123615957,859.4063433361624,872.9902246060075,859.4063433339023
0.09,872.988987550363,859.4019790311755,872.9889997984745,859.4019790292657
0.1,872.9877623500461,859.3974025269758,872.9877746020485,859.3974025253723
0.11,872.9865367446066,859.3926478556766,872.9865490006603,859.392647854339
0.12,872.9853107206585,859.3877445565564,872.9853229808971,859.3877445554479
0.13,872.9840842671297,859.3827180821532,872.984096531664,859.3827180812406
0.14,872.9828573748991,859.3775902010962,872.9828696438205,859.3775902003498
0.15,872.9816300365114,859.372379390963,872.9816423098944,859.3723793903567
0.16,872.980402245913,859.3671012156026,872.980414523818,859.3671012151134
0.17,872.9791739982227,859.3617686823263,872.9791862806986,859.3617686819342
0.18,872.9779452895302,859.356392575611,872.9779575766163,859.3563925752987
0.19,872.9767161167263,859.3509817646109,872.9767284084534,859.3509817643636
0.2,872.9754864773516,859.3455434833905,872.9754987737444,859.345543483196
0.21,872.974256369475,859.340083583068,872.9742686705529,859.3400835829157
0.22,872.9730257915882,859.3346067556547,872.9730380973662,859.3346067555359
0.23,872.9717947425157,859.329116731596,872.9718070530056,859.3291167315036
0.24,872.970563221359,859.3236164503853,872.9705755365698,859.3236164503137
0.25,872.9693312274095,859.3181082077442,872.9693435473481,859.3181082076885
0.26,872.9680987601279,859.3125937809915,872.9681110847998,859.3125937809481
0.27,872.9668658190968,859.3070745327616,872.9668781485062,859.3070745327276
0.28,872.9656324039936,859.3015515012866,872.9656447381437,859.3015515012596
0.29,872.9643985145646,859.2960254697423,872.9644108534579,859.2960254697205
0.3,872.9631641506081,859.2904970191945,872.9631764942468,859.2904970191767
0.31,872.9619293119619,859.2849665791273,872.9619416603474,859.2849665791122
0.32,872.9606939984919,859.2794344634707,872.9607063516257,859.2794344634576
0.33,872.9594582100848,859.2739008999498,872.959470567968,859.2739008999383
0.34,872.958221946642,859.2683660543122,872.9582343092754,859.2683660543017
0.35000000000000003,872.9569852080748,859.2628300414535,872.9569975754596,859.2628300414437
0.36,872.9557479943032,859.2572929461021,872.95576036644,859.2572929460929
0.37,872.9545103052512,859.2517548250489,872.9545226821408,859.25175482504
0.38,872.9532721408466,859.2462157189244,872.9532845224898,859.2462157189158
0.39,872.9520335010218,859.2406756546078,872.9520458874191,859.2406756545994
0.4,872.9507943857064,859.2351346505802,872.9508067768587,859.2351346505719
0.41000000000000003,872.9495547948353,859.2295927192014,872.9495671907431,859.2295927191931
0.42,872.9483147283421,859.2240498666121,872.9483271290061,859.2240498666039
0.43,872.9470741861618,859.2185060985354,872.9470865915827,859.2185060985272
0.44,872.9458331682284,859.2129614152585,872.9458455784069,859.2129614152502
0.45,872.9445916744761,859.207415814312,872.9446040894127,859.2074158143037
0.46,872.9433497048386,859.201869287423,872.9433621245341,859.2018692874146
0.47000000000000003,872.9421072592476,859.1963218213305,872.9421196837026,859.1963218213218
0.48,872.9408643376335,859.1907733899578,872.9408767668486,859.1907733899487
0.49,872.9396209399218,859.1852239426299,872.939633373898,859.1852239426202
0.5,872.9383770660324,859.1796734026452,872.9383895047704,859.1796734026342
0.51,872.9371327158699,859.1741216341941,872.9371451593706,859.1741216341809
0.52,872.9358878893208,859.1685684058588,872.9359003375854,859.1685684058422
0.53,872.9346425862348,859.1630133299868,872.9346550392647,859.1630133299644
0.54,872.9333968064046,859.157455762568,872.933409264202,859.1574557625361
0.55,872.9321505495273,859.1518946434747,872.9321630120951,859.1518946434272
