cycleNumber, x, Tf, Ts , Tf* , Ts*,status, sigma, d, u_f, Re, Pr, Nu_fs,h_fs,h, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged,Q_max,capacity_factor
1,0.0,574.7680933971886,574.7575880533078,574.7680919028597,574.7575835120082,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,0.1,571.5782068135543,571.5695956842876,571.578205588804,571.5695919613029,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,0.2,565.7738929974207,565.7680680385245,565.7738921691166,565.768065519466,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,0.30000000000000004,558.201430120752,558.1981612965433,558.2014296560634,558.1981598823887,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,0.4,549.6370143179535,549.6355180195216,549.6370141053275,549.6355173718697,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,0.5,540.6187140660289,540.6182231060224,540.6187139963164,540.6182228933109,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,0.6000000000000001,531.45160113842,531.4516047242324,531.4516011389851,531.4516047255701,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,0.7000000000000001,522.285694693234,522.2859253484708,522.2856947260591,522.285925448119,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,0.8,513.1898587769689,513.1901990422406,513.1898588253665,513.1901991893448,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,0.9,504.1973353154012,504.19773985627666,504.19733537293325,504.19774003119846,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.0,495.3276233631056,495.3280757634323,495.3276234274416,495.32807595905786,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.1,486.59524695653175,486.59574078605345,486.59524702675867,486.5957409995965,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.2000000000000002,478.01278121484677,478.0133130350757,478.0127812904761,478.0133132650476,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.3,469.5917584437007,469.5923255568969,469.5917585243489,469.5923258021306,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.4000000000000001,461.3428922918898,461.3434921023486,461.3428923771878,461.3434923617214,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.5,453.27610851183283,453.276738371438,453.2761086014041,453.2767386438049,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.6,445.4005289927688,445.40118617794076,445.4005290862259,445.4011864621239,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.7000000000000002,437.72444883729025,437.7251305586642,437.72444893423665,437.7251308534575,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.8,430.25531638757417,430.256019807239,430.2553164876062,430.2560201114152,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,1.9000000000000001,422.99971848838,423.00044073864734,422.99971859108985,423.0004410509664,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,2.0,415.9633714480672,415.96410965031913,415.9633715530456,415.9641099695363,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,2.1,409.1511177195815,409.15186900274176,409.1511178264201,409.1518693276155,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,2.2,402.5669281919575,402.5676897104138,402.5669283002516,402.56769003971357,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,2.3000000000000003,396.2139099191436,396.2146788699207,396.2139100284946,396.21467920243447,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,2.4000000000000004,390.0943190644934,390.09509270357285,390.0943191745111,390.09509303811404,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,2.5,384.20957879719646,384.21035445482744,384.2095789075012,384.2103547902416,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,2.6,378.5603018389632,378.5610769338869,378.56030194918793,378.5610772690578,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
1,2.7,373.14631732700985,373.147089379479,373.1463174368019,373.1470897133343,3,0.01,4.684583261346903E-7,0.1,0.837536121673004,7646.219230769229,11.159159077770239,193.42542401468415,149.9261347401809,17991.136168821708,0.016207879874822122,0.012814199550442811,4.6845832613469043E-7,1.4245014245014244E-6,4.149966355999205E10,8787236.333121205,8787242.449757295,5.778804698770436E10,0.0,1.292093561305998E11,2.9075589905361786E10,4.294558939996918E11,0.0
