x, Tf, Ts , Tf* , Ts*
0.0,873.0,865.1936117703649,872.9999999985935,865.1936117660332
0.01,872.9992967074406,865.1931304769337,872.9993037403661,865.1931304731534
0.02,872.998593346976,865.192229151019,872.9986003805805,865.1922291477174
0.03,872.997889885575,865.1909609847798,872.9978969201887,865.1909609818696
0.04,872.9971862940967,865.1893694534099,872.9971933300111,865.1893694508415
0.05,872.9964825468503,865.1874925455833,872.9964895843224,865.1874925433276
0.06,872.9957786212609,865.1853650103058,872.9957856605165,865.1853650083377
0.07,872.9950744976232,865.1830188084087,872.9950815388592,865.1830188067029
0.08,872.9943701588812,865.1804830594617,872.9943772022682,865.180483057992
0.09,872.9936655903288,865.1777840061424,872.9936726360138,865.1777840048835
0.1,872.9929607793723,865.1749450781182,872.9929678274814,865.1749450770461
0.11,872.9922557152769,865.1719870276387,872.9922627659173,865.1719870267308
0.12,872.9915503889745,865.1689281042488,872.991557442237,865.1689281034844
0.13,872.9908447928225,865.1657842478904,872.9908518487834,865.1657842472505
0.14,872.9901389204241,865.1625692885787,872.9901459791475,865.162569288046
0.15,872.9894327664562,865.1592951460591,872.9894398279953,865.1592951456183
0.16,872.9887263265164,865.1559720246522,872.9887333909152,865.1559720242894
0.17,872.9880195969826,865.1526086009927,872.9880266642773,865.152608600696
0.18,872.9873125748937,865.1492122019808,872.9873196451141,865.1492122017394
0.19,872.9866052578425,865.1457889716587,872.9866123310125,865.1457889714633
0.2,872.985897643882,865.1423440258196,872.985904720021,865.1423440256623
0.21,872.9851897314473,865.1388815935619,872.9851968105711,865.1388815934357
0.22,872.9844815192862,865.1354051457687,872.9844886014072,865.135405145668
0.23,872.9837730063998,865.1319175099629,872.9837800915282,865.1319175098828
0.24,872.9830641919966,865.1284209725496,872.98307128014,865.1284209724861
0.25,872.9823550754503,865.124917368587,872.9823621666152,865.1249173685366
0.26,872.9816456562653,865.1214081593134,872.9816527504565,865.1214081592734
0.27,872.9809359340521,865.1178944995315,872.9809430312737,865.1178944994996
0.28,872.9802259085013,865.1143772955586,872.9802330087563,865.114377295533
0.29,872.9795155793666,865.1108572510906,872.9795226826574,865.1108572510699
0.3,872.9788049464514,865.1073349100848,872.97881205278,865.1073349100678
0.31,872.9780940095969,865.1038106888843,872.9781011189649,865.1038106888702
0.32,872.9773827686732,865.1002849049735,872.9773898810819,865.1002849049615
0.33,872.9766712235704,865.0967577964665,872.9766783390209,865.0967577964561
0.34,872.9759593741959,865.093229541827,872.975966492689,865.0932295418179
0.35000000000000003,872.9752472204685,865.0897002712875,872.9752543420052,865.0897002712792
0.36,872.9745347623164,865.086170084046,872.9745418868973,865.0861700840384
0.37,872.9738219996719,865.0826390489706,872.9738291272978,865.0826390489634
0.38,872.9731089324748,865.0791072178241,872.9731160631462,865.0791072178173
0.39,872.9723955606663,865.0755746265276,872.9724026943838,865.075574626521
0.4,872.9716818841913,865.0720412997891,872.9716890209555,865.0720412997827
0.41000000000000003,872.9709679029952,865.0685072523332,872.9709750428066,865.0685072523269
0.42,872.9702536170239,865.0649724933041,872.970260759883,865.0649724932978
0.43,872.9695390262232,865.0614370229671,872.9695461721307,865.0614370229606
0.44,872.9688241305394,865.0579008323435,872.9688312794956,865.0579008323369
0.45,872.968108929917,865.0543639035275,872.9681160819226,865.0543639035205
0.46,872.9673934242937,865.050826198879,872.9674005793494,865.0508261988715
0.47000000000000003,872.9666776136067,865.0472876546694,872.9666847717131,865.0472876546609
0.48,872.9659614977797,865.0437481693713,872.9659686589374,865.0437481693613
0.49,872.9652450767244,865.0402075704036,872.9652522409343,865.0402075703911
0.5,872.9645283503252,865.0366655769717,872.9645355175886,865.0366655769551
0.51,872.9638113184263,865.0331217405316,872.9638184887448,865.0331217405085
0.52,872.9630939808075,865.0295753456069,872.963101154183,865.0295753455737
0.53,872.9623763371463,865.0260252616984,872.9623835135824,865.0260252616491
0.54,872.9616583869624,865.0224697141981,872.9616655664637,865.0224697141241
0.55,872.9609401295256,865.0189059390561,872.9609473120994,865.0189059389436
0.56,872.9602215637195,865.0153296620998,872.960228749377,865.0153296619283
0.5700000000000001,872.959502687827,865.0117343221475,872.9595098765852,865.0117343218859
0.58,872.9587834992533,865.0081099197557,872.9587906911383,865.0081099193579
0.59,872.9580639940292,865.0044413241367,872.9580711890808,865.0044413235344
0.6,872.9573441661386,865.0007058017169,872.9573513644168,865.0007058008093
0.61,872.9566240065113,864.9968694340674,872.956631208107,864.9968694327075
0.62,872.9559035015525,864.9928819635669,872.9559107066013,864.9928819615413
