cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged,Q_max,capacity_factor
1,0.0,293.09050379429334,293.5537317900887,293.0905006543352,293.5537317615965,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
1,0.01,293.0886979506964,293.5517316367726,293.08869481909437,293.5517316150308,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
1,0.02,293.08689204757525,293.54820521003285,293.0868889334336,293.5482051936375,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
1,0.03,293.0850961860421,293.5435278293677,293.0850930962475,293.54352781716557,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
1,0.04,293.0833143539823,293.5379938596243,293.0833112936746,293.53799385068845,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
1,0.05,293.08154951814316,293.53183259544153,293.0815464911013,293.53183258903147,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
1,0.06,293.07980385984916,293.5252213445666,293.07980086879957,293.52522134009445,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
1,0.07,293.07807895299385,293.51829614803864,293.07807599985523,293.518296145041,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
1,0.08,293.0763759053173,293.51116051682226,293.07637299139384,293.5111605149366,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
1,0.09,293.0746954697749,293.50389251000104,293.07469259590675,293.5038925089459,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.138837628555175E8,1159427.0162013525,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.2091039023331753E18,1.1452157173325114E9,1.6648050604923681E10
