cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged,Q_max,capacity_factor
3,0.0,873.0,872.9666649663657,872.9999999994598,872.9666649631997,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.01,872.999884667708,872.9664427197915,872.9998848676985,872.9664427170962,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.02,872.999768009486,872.9660312623458,872.9997682117734,872.9660312600595,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.03,872.9996494752273,872.9654593047022,872.9996496807657,872.9654593027682,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.04,872.9995286004133,872.9647515801445,872.9995288100085,872.9647515785117,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.05,872.9994049936209,872.9639292339552,872.9994052079521,872.9639292325778,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.06,872.99927832529,872.963010190925,872.9992785449289,872.963010189762,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.07,872.9991483180478,872.9620095047084,872.9991485434756,872.9620095037236,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.08,872.9990147377048,872.960939690038,872.9990149693277,872.9609396891999,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.09,872.9988773857576,872.9598110377709,872.9988776239201,872.959811037052,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.1,872.9987360926208,872.9586319112847,872.998736337617,872.9586319106613,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.11,872.9985907119718,872.957409022462,872.9985909640554,872.9574090219143,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.12,872.9984411159112,872.9561476852064,872.9984413753043,872.9561476847177,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.13,872.9982871909177,872.9548520451789,872.998287457817,872.9548520447356,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.14,872.9981288345946,872.9535252846813,872.9981291091779,872.9535252842721,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
3,0.15,872.9979659528898,872.9521698024092,872.9979662353201,872.9521698020253,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1281471.965295186,8.427417666079671E9,0.02164998249929789,5.197868278717951E19,2.4192822446012913E18,1.1452157173325114E9,4.3275166235069E10
