x, Ts, Tf
0.0,293.0,873.0
0.001,309.5251614751441,872.9933791070091
0.002,325.4709759262601,872.9869456538817
0.003,340.85621552265405,872.9806930514022
0.004,355.6990720018799,872.9746149241929
0.005,370.017174667699,872.9687051040945
0.006,383.8276078096467,872.9629576237804
0.007,397.14692756284563,872.9573667104888
0.008,409.9911782265815,872.9519267800974
0.009000000000000001,422.3759080584262,872.9466324312101
0.01,434.31618456245684,872.9414784395346
0.011,445.8266092865341,872.936459752429
0.012,456.92133214561517,872.9315714835726
0.013000000000000001,467.6140652866277,872.9268089078095
0.014,477.91809650939376,872.922167456186
0.015,487.84630225873485,872.9176427110939
0.016,497.41116020152134,872.9132304015899
0.017,506.6247614025307,872.908926398849
0.018000000000000002,515.4988221122453,872.9047267117859
0.019,524.0446951795333,872.9006274827331
0.02,532.2733811012083,872.8966249833329
0.021,540.1955387213603,872.8927156105142
0.022,547.8214955910025,872.888895882628
0.023,555.1612580002459,872.8851624355888
0.024,562.2245206931101,872.8815120193118
0.025,569.0206762762922,872.8779414940938
0.026000000000000002,575.5588243314883,872.8744478271967
0.027,581.8477802413345,872.8710280894895
0.028,587.8960837387667,872.8676794522489
0.029,593.7120071886645,872.8643991839648
0.03,599.3035636110421,872.861184647322
0.031,604.6785144541234,872.8580332962176
0.032,609.844377126102,872.8549426729362
0.033,614.8084322931713,872.8519104053303
0.034,619.5777309520728,872.848934204143
0.035,624.1591012844116,872.8460118603583
0.036000000000000004,628.5591553003295,872.843141242684
0.037,632.7842952782495,872.8403202951024
0.038,636.8407200079239,872.8375470344384
0.039,640.7344308429746,872.8348195480486
0.04,644.471237569656,872.8321359916133
0.041,648.0567640976537,872.8294945868922
0.042,651.496453979148,872.8268936196384
0.043000000000000003,654.7955757616742,872.8243314375395
0.044,657.9592281804184,872.8218064482022
0.045,660.9923451952363,872.8193171172414
0.046,663.8997008776001,872.8168619663829
0.047,666.685914152422,872.8144395716347
0.048,669.355453399493,872.812048561545
0.049,671.9126409193256,872.80968761546
0.05,674.3616572676441,872.8073554618705
0.051000000000000004,676.7065454630725,872.8050508767825
0.052000000000000005,678.9512150719464,872.8027726821554
0.053,681.0994461744095,872.8005197443879
0.054,683.154893215528,872.7982909728385
0.055,685.1210887453121,872.7960853183722
0.056,687.0014470509816,872.7939017720121
0.057,688.7992676851964,872.791739363539
0.058,690.5177388933328,872.789597160216
0.059000000000000004,692.159940943219,872.7874742655283
0.06,693.7288493602396,872.78536981793
0.061,695.2273380709037,872.7832829896504
0.062,696.6581824576834,872.7812129855382
0.063,698.0240623278756,872.7791590419537
0.064,699.3275647992017,872.7771204256749
0.065,700.5711871045875,872.7750964328059
0.066,701.757339318697,872.7730863877972
0.067,702.8883470085436,872.7710896424295
0.068,703.9664538104294,872.7691055748636
0.069,704.9938239354797,872.7671335887051
0.07,705.9725446058169,872.7651731120686
0.07100000000000001,706.904628423463,872.7632235967582
0.07200000000000001,707.7920156738836,872.7612845173535
0.073,708.6365765661393,872.7593553704406
0.074,709.4401134113564,872.7574356737787
0.075,710.2043627413763,872.7555249655495
0.076,710.9309973691974,872.7536228035967
0.077,711.6216283928667,872.7517287646914
0.078,712.2778071444092,872.7498424438494
0.079,712.9010270852483,872.7479634536276
0.08,713.4927256496471,872.7460914235018
0.081,714.0542860375044,872.744225999196
0.082,714.5870389579939,872.7423668420671
0.083,715.0922643250423,872.7405136285217
0.084,715.5711929064108,872.738666049445
0.085,716.0250079271256,872.7368238096284
0.08600000000000001,716.4548466286985,872.7349866272142
0.08700000000000001,716.8618017851887,872.7331542332106
0.088,717.2469231772436,872.7313263709556
0.089,717.611219025154,872.7295027956393
0.09,717.9556573819901,872.7276832738318
0.091,718.2811674877703,872.72586758303
0.092,718.5886410856859,872.7240555111993
0.093,718.8789337012571,872.7222468563763
0.094,719.1528658853914,872.7204414262425
0.095,719.4112244221938,872.7186390377158
0.096,719.6547635023711,872.7168395165943
0.097,719.8842058631016,872.7150426971708
0.098,720.1002438951518,872.7132484218582
0.099,720.3035407180263,872.7114565408837
0.1,720.4947312239113,872.7096669119278
0.101,720.6744230912084,872.7078793998279
0.10200000000000001,720.8431977682772,872.7060938762348
0.10300000000000001,721.0016114282595,872.7043102193566
0.10400000000000001,721.1501958954584,872.702528313646
0.105,721.2894595441328,872.7007480495315
0.106,721.4198881702546,872.6989693231401
0.107,721.5419458369462,872.6971920360772
0.108,721.6560756941537,872.6954160951389
0.109,721.7627007732235,872.6936414121117
0.11,721.8622247569464,872.6918679035099
0.111,721.9550327256641,872.6900954903842
0.112,722.0414918800427,872.6883240980906
0.113,722.1219522410569,872.6865536561112
0.114,722.1967473276347,872.6847840978495
0.115,722.2661948127549,872.683015360444
0.116,722.3305971582683,872.6812473845767
0.117,722.3902422290943,872.6794801143258
0.11800000000000001,722.4454038872713,872.6777134969803
0.11900000000000001,722.4963425663802,872.6759474828982
0.12,722.5433058268079,872.674182025339
0.121,722.5865288923474,872.6724170803378
0.122,722.6262351686049,872.6706526065473
0.123,722.6626367436971,872.6688885651214
0.124,722.6959348716559,872.6671249195728
0.125,722.726320439029,872.6653616356557
0.126,722.7539744151064,872.6635986812627
0.127,722.7790682862026,872.6618360262938
0.128,722.8017644744099,872.6600736425572
0.129,722.8222167412805,872.6583115036805
0.13,722.840570576799,872.6565495849891
0.131,722.8569635740761,872.6547878634294
0.132,722.8715257901895,872.6530263174747
0.133,722.8843800934928,872.6512649270527
0.134,722.8956424978336,872.6495036734469
0.135,722.9054224840346,872.6477425392259
0.136,722.9138233090144,872.6459815081732
0.137,722.9209423029066,872.6442205652272
0.138,722.9268711545341,872.6424596963939
0.139,722.9316961855869,872.6406988886929
0.14,722.9354986138467,872.6389381301
0.14100000000000001,722.9383548058001,872.637177409489
0.14200000000000002,722.9403365189596,872.6354167165765
0.14300000000000002,722.9415111342286,872.6336560418831
0.14400000000000002,722.9419418786102,872.6318953766508
0.145,722.9416880385826,872.63013471284
0.146,722.9408051644472,872.6283740430541
0.147,722.9393452659359,872.626613360508
0.148,722.9373569993692,872.6248526589878
0.149,722.9348858466547,872.623091932816
0.15,722.9319742864146,872.6213311768101
0.151,722.9286619575039,872.6195703862599
0.152,722.9249858151411,872.6178095568864
0.153,722.920980280017,872.6160486848272
0.154,722.9166773805216,872.6142877665741
0.155,722.9121068884112,872.6125267989914
0.156,722.9072964481305,872.6107657792461
0.157,722.902271699997,872.6090047048295
0.158,722.897056397542,872.6072435734993
0.159,722.8916725191774,872.6054823832611
0.16,722.8861403744164,872.6037211323843
0.161,722.8804787048755,872.6019598193428
0.162,722.8747047802414,872.6001984428185
0.163,722.8688344894204,872.5984370016648
0.164,722.862882427064,872.596675494932
0.165,722.8568619756378,872.5949139218152
0.166,722.8507853832252,872.5931522816543
0.167,722.8446638373006,872.5913905739199
0.168,722.8385075345172,872.5896287982031
0.169,722.8323257468064,872.5878669542036
0.17,722.826126883875,872.5861050417204
0.171,722.8199185522885,872.5843430606421
0.17200000000000001,722.8137076112687,872.5825810109382
0.17300000000000001,722.8075002253704,872.5808188926487
0.17400000000000002,722.8013019141739,872.5790567058816
0.17500000000000002,722.7951175991224,872.577294450801
0.176,722.7889516476445,872.5755321276217
0.177,722.7828079146984,872.5737697366056
0.178,722.7766897818299,872.5720072780534
0.179,722.7706001938898,872.5702447523005
0.18,722.7645416935245,872.568482159712
0.181,722.7585164535299,872.5667195006794
0.182,722.7525263071884,872.5649567756151
0.183,722.7465727766967,872.563193984961
0.184,722.7406570997647,872.5614311291508
0.185,722.7347802544905,872.5596682086411
0.186,722.7289429825988,872.5579052238963
0.187,722.7231458111313,872.556142175389
0.188,722.7173890726714,872.5543790635951
0.189,722.7116729241703,872.5526158889899
0.19,722.7059973644814,872.550852652053
0.191,722.7003622506364,872.5490893532583
0.192,722.6947673129555,872.5473259930798
0.193,722.6892121690721,872.5455625719849
0.194,722.6836963368938,872.5437990904353
0.195,722.6782192465979,872.5420355488986
0.196,722.6727802517054,872.540271947812
0.197,722.6673786392821,872.5385082876146
0.198,722.6620136393371,872.536744568737
0.199,722.6566844334438,872.5349807916006
0.2,722.6513901626648,872.5332169566162
0.201,722.6461299347908,872.5314530641845
0.202,722.6409028309404,872.5296891146947
0.203,722.6357079116142,872.527925108525
0.20400000000000001,722.630544222159,872.5261610460442
0.20500000000000002,722.6254107977301,872.5243969276075
0.20600000000000002,722.6203066678061,872.5226327535594
0.20700000000000002,722.6152308602077,872.5208685242336
0.20800000000000002,722.6101824047587,872.5191042399516
0.209,722.6051603365097,872.5173399010234
