cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged
3,0.0,293.3149582306439,294.8240944729197,293.3149479237965,294.824094383996,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
3,0.01,293.30903058653956,294.8178520298616,293.3090203049061,294.81785196286864,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
3,0.02,293.3031014732476,294.8069066785286,293.3030912448793,294.80690662870944,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
3,0.03,293.2972029897068,294.79246402276175,293.29719283553317,294.79246398624343,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
3,0.04,293.2913472593007,294.775457781959,293.29133719471025,294.77545775565727,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
3,0.05,293.28554316490477,294.756605159264,293.28553320102947,294.7566051407404,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
3,0.06,293.27979713264716,294.73645218131963,293.279787277378,294.7364521686616,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
3,0.07,293.274113718067,294.7154106066521,293.27410397685054,294.7154105983721,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
3,0.08,293.26849606581493,294.69378777885646,293.2684864422726,294.6937877738087,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
3,0.09,293.2629462671638,294.6718105994128,293.26293676356937,294.6718105967234,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1368689830177337E8,976359.592574379,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6270681878414013E18
