x, Tf, Ts , Tf* , Ts*
0.0,872.9869312634734,872.879293291268,0.0,0.0
0.01,872.986925075785,872.87928394587,293.0,293.0
0.02,872.9869188860682,872.879265836998,293.0,293.0
0.03,872.9869126935904,872.8792395958352,293.0,293.0
0.04,872.9869064976773,872.8792058679788,293.0,293.0
0.05,872.9869002977116,872.8791652889245,293.0,293.0
0.06,872.9868940931315,872.8791184687464,293.0,293.0
0.07,872.9868878834268,872.8790659843006,293.0,293.0
0.08,872.9868816681368,872.8790083752458,293.0,293.0
0.09,872.9868754468439,872.8789461432509,293.0,293.0
0.1,872.9868692191743,872.8788797524378,293.0,293.0
0.11,872.9868629847924,872.8788096305958,293.0,293.0
0.12,872.9868567433972,872.8787361704574,293.0,293.0
0.13,872.986850494721,872.8786597315346,293.0,293.0
0.14,872.9868442385247,872.8785806418238,293.0,293.0
0.15,872.9868379745969,872.8784991996571,293.0,293.0
0.16,872.9868317027506,872.8784156752549,293.0,293.0
0.17,872.9868254228202,872.8783303132718,293.0,293.0
0.18,872.9868191346599,872.8782433330534,293.0,293.0
0.19,872.9868128381426,872.8781549323609,293.0,293.0
0.2,872.9868065331564,872.878065287779,293.0,293.0
0.21,872.9868002196037,872.8779745559648,293.0,293.0
0.22,872.9867938973987,872.8778828766254,293.0,293.0
0.23,872.9867875664683,872.8777903729514,293.0,293.0
0.24,872.9867812267479,872.8776971540336,293.0,293.0
0.25,872.9867748781822,872.8776033133074,293.0,293.0
0.26,872.9867685207226,872.8775089351799,293.0,293.0
0.27,872.9867621543272,872.8774140890597,293.0,293.0
0.28,872.9867557789595,872.8773188361877,293.0,293.0
0.29,872.9867493945876,872.8772232264719,293.0,293.0
0.3,872.9867430011832,872.8771272998039,293.0,293.0
0.31,872.9867365987205,872.8770310889189,293.0,293.0
0.32,872.9867301871764,872.876934616423,293.0,293.0
0.33,872.9867237665278,872.8768378918681,293.0,293.0
0.34,872.9867173367521,872.8767409160033,293.0,293.0
0.35000000000000003,872.9867108978244,872.8766436690975,293.0,293.0
0.36,872.986704449718,872.8765461253425,293.0,293.0
0.37,872.9866979924003,872.8764482243131,293.0,293.0
0.38,872.9866915258306,872.8763498818746,293.0,293.0
0.39,872.986685049957,872.876250964686,293.0,293.0
0.4,872.9866785647115,872.8761512910072,293.0,293.0
0.41000000000000003,872.9866720700018,872.8760505993006,293.0,293.0
0.42,872.9866655657027,872.875948527161,293.0,293.0
0.43,872.9866590516451,872.875844574779,293.0,293.0
0.44,872.9866525275974,872.8757380516796,293.0,293.0
0.45,872.9866459932424,872.8756280139137,293.0,293.0
0.46,872.9866394481475,872.8755131701064,293.0,293.0
0.47000000000000003,872.9866328917212,872.8753917619691,293.0,293.0
0.48,872.9866263231572,872.875261399564,293.0,293.0
0.49,872.9866197413576,872.8751188420707,293.0,293.0
0.5,872.9866131448289,872.8749597046157,293.0,293.0
0.51,872.9866065315449,872.8747780653175,293.0,293.0
0.52,872.9865998987613,872.8745659413362,293.0,293.0
0.53,872.9865932427647,872.8743125896764,293.0,293.0
0.54,872.9865865585318,872.8740035757446,293.0,293.0
0.55,872.9865798393178,872.8736195339865,293.0,293.0
0.56,872.9865730760298,872.8731345189733,293.0,293.0
0.5700000000000001,872.9865662564487,872.8725138147307,293.0,293.0
0.58,872.9865593641662,872.8717110249388,293.0,293.0
0.59,872.9865523772181,872.8706642111612,293.0,293.0
0.6,872.9865452661796,872.8692907697804,293.0,293.0
0.61,872.986537991725,872.8674806382141,293.0,293.0
0.62,872.9865305013334,872.8650872897207,293.0,293.0
0.63,872.9865227249188,872.861915800229,293.0,293.0
0.64,872.9865145690703,872.8577070387025,293.0,293.0
0.65,872.9865059093623,872.8521167279001,293.0,293.0
0.66,872.9864965801996,872.8446877137795,293.0,293.0
0.67,872.9864863613471,872.8348132483269,293.0,293.0
0.68,872.9864749600687,872.8216883773499,293.0,293.0
0.6900000000000001,872.986461987492,872.804245586148,293.0,293.0
0.7000000000000001,872.9864469272825,872.7810696108547,293.0,293.0
0.71,872.9864290941723,872.7502846761637,293.0,293.0
0.72,872.9864075790457,872.7094052398486,293.0,293.0
0.73,872.9863811762267,872.655138439274,293.0,293.0
0.74,872.9863482872271,872.5831226151856,293.0,293.0
0.75,872.9863067933085,872.4875812333437,293.0,293.0
0.76,872.9862538868366,872.3608648325907,293.0,293.0
0.77,872.9861858479655,872.192844772274,293.0,293.0
0.78,872.9860977491223,871.9701108287752,293.0,293.0
0.79,872.9859830638128,871.6749091751052,293.0,293.0
0.8,872.9858331488376,871.2837367408287,293.0,293.0
0.81,872.9856365589476,870.7654807666153,293.0,293.0
0.8200000000000001,872.985378139763,870.0789563892733,293.0,293.0
0.8300000000000001,872.9850378271416,869.1696474717858,293.0,293.0
0.84,872.9845890580331,867.9653928622156,293.0,293.0
0.85,872.9839966671841,866.3706768384399,293.0,293.0
0.86,872.9832141031928,864.259072073486,293.0,293.0
0.87,872.9821797437701,861.4632373024842,293.0,293.0
0.88,872.9808120187005,857.7616784259388,293.0,293.0
0.89,872.9790029546684,852.8612257406472,293.0,293.0
0.9,872.9766096313376,846.3738410954553,293.0,293.0
0.91,872.9734428727729,837.7859202132547,293.0,293.0
0.92,872.96925227959,826.4176617231682,293.0,293.0
0.93,872.9637064177903,811.3692886480028,293.0,293.0
0.9400000000000001,872.956366597029,791.4498680493546,293.0,293.0
0.9500000000000001,872.9466521639814,765.0830980181395,293.0,293.0
0.96,872.9337945652701,730.1826094075454,293.0,293.0
0.97,872.916776546158,683.9869186633227,293.0,293.0
0.98,872.8942516707491,622.8409772412915,293.0,293.0
0.99,872.864414653118,541.9070400482149,293.0,293.0
1.0,872.7090552991374,434.78198756052706,293.0,293.0
1.01,293.0,293.0,293.0,293.0
