cycleNumber, x, Tf, Ts , Tf* , Ts*,status, sigma, d, u_f, Re, Pr, Nu_fs,h_fs,h, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged,Q_max,capacity_factor
2,0.0,857.0115080320304,865.5361250858402,857.0113541576679,865.5361235113226,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
2,0.1,854.8080185488097,864.4308136983437,854.8078483919784,864.4308133301879,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
2,0.2,852.3565814240977,863.0670569315977,852.3563946314925,863.067056672883,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
2,0.30000000000000004,849.6652557659876,861.5216825232228,849.665051596381,861.5216822580264,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
2,0.4,846.7234812198221,859.7901402368225,846.7232589237151,859.7901399543912,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
2,0.5,843.5204540737475,857.860331161345,843.5202129458967,857.8603308606112,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
2,0.6000000000000001,840.0460027289346,855.7194069097997,840.0457421216008,855.7194065907345,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
2,0.7000000000000001,836.290783291358,853.3544989000958,836.2905026236525,853.3544985630035,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
2,0.8,832.2464147170091,850.7529521419566,832.2461134831218,850.7529517874004,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
2,0.9,827.9055975542855,847.9025069922026,827.9052753308197,847.9025066209762,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4246192053680645E10,2196802.9811022147,8847218.775170557,5.778804698770436E10,0.7180929023076756,1.5685939005462943E11,1.255931158940991E11,4.294558939996918E11,0.23316426115998276
