cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged,Q_max,capacity_factor
3,0.0,873.0,850.9745128239355,872.9999996439707,850.9745115775174,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
3,0.01,872.9239997987175,850.887014281151,872.9241315878272,850.8870133320664,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
3,0.02,872.8475269333109,850.7328900043892,872.8476595412689,850.7328892979426,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
3,0.03,872.7704117583236,850.5291731754484,872.7705454795289,850.5291726614022,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
3,0.04,872.6925312373962,850.2893703087714,872.6926662853735,850.2893699429086,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
3,0.05,872.6137982331801,850.0238838727176,872.6139347591588,850.02388361745,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
3,0.06,872.5341524038904,849.7404776451338,872.5342905125997,849.7404774696888,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
3,0.07,872.4535527510274,849.444755185607,872.4536925136252,849.4447550657798,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
3,0.08,872.3719717576844,849.1406208510209,872.3721132219302,849.1406207685507,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
3,0.09,872.2893909664144,848.8306971042022,872.2895341643426,848.8306970458935,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,427157.3217569018,2.809139222185166E9,0.02164998249929789,4.3770043968606585E19,2.4192822446012913E18,1.1452157173325114E9,3.6107399765977165E10
