cycleNumber, x, Tf, Ts , Tf* , Ts*,status, sigma, d, u_f, Re, Pr, Nu_fs,h_fs,h, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged,Q_max,capacity_factor
3,0.0,860.5724175041363,867.2242671310952,860.5722969057655,867.2242659047384,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
3,0.1,858.845442085036,866.3633646621591,858.8453085384256,866.3633643744126,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
3,0.2,856.9214619956143,865.3004641260142,856.9213151709477,865.3004639224913,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
3,0.30000000000000004,854.8060178202923,864.0946905797354,854.8058570839821,864.0946903704734,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
3,0.4,852.49007372628,862.7420150745231,852.4898984333648,862.7420148511286,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
3,0.5,849.9643332087213,861.2325166456144,849.9641427433727,861.232516407174,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
3,0.6000000000000001,847.2199152075939,859.5556330799433,847.2197089933534,859.5556328263393,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
3,0.7000000000000001,844.2485052281829,857.7007194980905,844.2482827352472,857.7007192294574,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
3,0.8,841.0424606816355,855.6572254312666,841.042221433339,855.657225147935,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
3,0.9,837.5949044197524,853.4148325539487,837.5946479984182,853.4148322564247,2,-6.936367099232745E-5,4.684583261346903E-7,-6.936367099232745E-4,0.005809457998791618,7646.219230769229,0.4058692805373954,7.035067529314854,6.961604492736677,835.3925391284012,7.525895972028841E-4,5.950089310031347E-4,4.6845832613469043E-7,1.4245014245014244E-6,1.4291777926893543E10,2196802.9811022147,1.0486822421179688E7,5.778804698770436E10,0.7969051750439525,1.7632306182665747E11,1.4497967943296655E11,4.294558939996918E11,0.25114892026739516
