x, Tf, Ts , Tf* , Ts*
0.0,872.999308104446,872.9834829365049,872.9993081150529,872.9834829364917
0.01,872.9993070435276,872.9834814727565,872.9993070541367,872.9834814727442
0.02,872.9993059822692,872.983478639664,872.9993059928818,872.9834786396525
0.03,872.999304920558,872.9834745349989,872.9993049311751,872.9834745349883
0.04,872.9993038582862,872.9834692550118,872.9993038689089,872.983469255002
0.05,872.9993027953581,872.9834628932456,872.9993028059873,872.9834628932366
0.06,872.999301731683,872.9834555382756,872.9993017423197,872.9834555382674
0.07,872.9993006671792,872.9834472730178,872.9993006778243,872.9834472730103
0.08,872.9992996017723,872.9834381761136,872.9992996124264,872.9834381761068
0.09,872.9992985353932,872.9834283202275,872.999298546057,872.9834283202213
0.1,872.9992974679809,872.9834177739497,872.9992974786551,872.983417773944
0.11,872.9992963994772,872.9834066009229,872.9992964101623,872.9834066009178
0.12,872.9992953298328,872.983394858782,872.9992953405292,872.9833948587774
0.13,872.9992942589994,872.9833826028877,872.9992942697077,872.9833826028835
0.14,872.9992931869377,872.9833698834559,872.9992931976584,872.9833698834522
0.15,872.9992921136079,872.9833567452697,872.9992921243412,872.9833567452663
0.16,872.9992910389781,872.983343231443,872.9992910497243,872.9833432314399
0.17,872.999289963016,872.9833293815896,872.9992899737757,872.9833293815868
0.18,872.9992888856962,872.9833152293094,872.9992888964694,872.983315229307
0.19,872.9992878069927,872.9833008068618,872.9992878177798,872.9833008068597
0.2,872.9992867268858,872.983286142676,872.9992867376868,872.983286142674
0.21,872.9992856453547,872.9832712642577,872.99928565617,872.983271264256
0.22,872.9992845623823,872.9832561916069,872.999284573212,872.9832561916054
0.23,872.9992834779538,872.9832409484483,872.999283488798,872.9832409484469
0.24,872.9992823920538,872.9832255477556,872.9992824029129,872.9832255477544
0.25,872.9992813046716,872.9832100070549,872.9992813155454,872.9832100070538
0.26,872.9992802157943,872.9831943370724,872.9992802266831,872.9831943370714
0.27,872.9992791254108,872.9831785470872,872.9992791363146,872.9831785470861
0.28,872.9992780335114,872.9831626400688,872.9992780444303,872.9831626400678
0.29,872.9992769400858,872.9831466192692,872.9992769510201,872.9831466192682
0.3,872.9992758451234,872.9831304784675,872.999275856073,872.9831304784664
0.31,872.9992747486128,872.9831142076384,872.9992747595779,872.9831142076372
0.32,872.9992736505397,872.983097791543,872.9992736615205,872.9830977915414
0.33,872.9992725508894,872.9830812049171,872.9992725618858,872.9830812049152
0.34,872.9992714496439,872.983064406444,872.9992714606564,872.9830644064416
0.35000000000000003,872.9992703467775,872.9830473363858,872.9992703578062,872.9830473363826
0.36,872.9992692422593,872.983029918467,872.9992692533044,872.9830299184628
0.37,872.9992681360476,872.9830120394848,872.9992681471097,872.9830120394794
0.38,872.999267028088,872.9829935481196,872.9992670391675,872.9829935481122
0.39,872.9992659183068,872.9829742419986,872.9992659294046,872.9829742419888
0.4,872.9992648066058,872.9829538461937,872.9992648177227,872.9829538461805
0.41000000000000003,872.9992636928536,872.9829319914076,872.9992637039911,872.9829319913899
0.42,872.9992625768739,872.9829081761867,872.9992625880337,872.982908176163
0.43,872.9992614584302,872.9828817335087,872.9992614696146,872.982881733477
0.44,872.9992603372052,872.9828517684115,872.9992603484175,872.982851768369
0.45,872.999259212774,872.9828170834581,872.9992592240183,872.9828170834013
0.46,872.9992580845677,872.9827760801829,872.9992580958498,872.9827760801069
0.47000000000000003,872.9992569518251,872.9827266255348,872.9992569631526,872.9827266254332
0.48,872.9992558135293,872.9826658751207,872.9992558249123,872.982665874985
0.49,872.9992546683216,872.9825900406358,872.9992546797737,872.9825900404547
0.5,872.9992535143895,872.9824940778982,872.9992535259288,872.9824940776566
0.51,872.9992523493166,872.9823712775672,872.9992523609674,872.9823712772453
0.52,872.9992511698828,872.982212719237,872.9992511816771,872.9822127188086
0.53,872.9992499717994,872.9820065492527,872.9992499837803,872.9820065486824
0.54,872.9992487493511,872.9817370238139,872.9992487615755,872.9817370230556
0.55,872.9992474949607,872.9813832426446,872.9992475075045,872.9813832416366
0.56,872.9992461985432,872.9809174694738,872.9992462115073,872.9809174681346
0.5700000000000001,872.9992448467002,872.9803029098755,872.9992448602185,872.9803029080972
0.58,872.999243421626,872.9794907681593,872.9992434358766,872.9794907657988
0.59,872.9992418997138,872.9784163510716,872.9992419149327,872.9784163479394
0.6,872.9992402496105,872.9769939086069,872.9992402661112,872.976993904452
0.61,872.9992384297421,872.9751098053192,872.9992384479403,872.9751097998093
0.62,872.9992363849742,872.9726134797305,872.9992364054214,872.9726134724255
0.63,872.9992340422002,872.9693054779469,872.9992340656272,872.9693054682641
0.64,872.999231304534,872.9649216131111,872.9992313319096,872.9649216002794
