x, Ts, Tf
0.0,293.0,873.0
0.01,425.0583881131242,872.9473710443629
0.02,514.4687503081025,872.905252489957
0.03,573.8804125026389,872.8701182499613
0.04,612.5278324976866,872.8395276310064
0.05,637.0806543443562,872.81182387787
0.06,652.2809224524957,872.7859076142946
0.07,661.4316361369981,872.7610677054408
0.08,666.7770303396925,872.7368568152008
0.09,669.799241405361,872.713001830669
0.1,671.4469863363059,872.6893411634205
0.11,672.3076056175854,872.6657822714544
0.12,672.7322497688534,872.6422738950885
0.13,672.9234616903094,872.6187885873567
0.14,672.9938865872116,872.5953121455377
0.15,673.0039158446848,872.5718374678092
0.16,672.9847605651053,872.5483611223989
0.17,672.951973406592,872.5248815064527
0.18,672.9130294251894,872.5013978962
0.19,672.8713954973151,872.4779099756088
0.2,672.828624046108,872.4544176112391
0.21,672.7853866357264,872.430920748644
0.22,672.7419640969789,872.4074193664121
0.23,672.6984700268536,872.3839134564954
0.24,672.6549489033538,872.3604030160786
0.25,672.6114175950345,872.3368880443323
0.26,672.567882303011,872.3133685411543
0.27,672.5243452386212,872.2898445067054
0.28,672.4808071675433,872.2663159412349
0.29,672.437268347595,872.2427828450225
0.3,672.3937288635221,872.2192452183594
0.31,672.3501887427573,872.1957030615381
0.32,672.3066479943391,872.1721563748546
0.33,672.2631066215364,872.1486051586016
0.34,672.2195646258741,872.1250494130758
0.35000000000000003,672.1760220083572,872.1014891385726
0.36,672.1324787698338,872.0779243353859
0.37,672.0889349111231,872.0543550038128
0.38,672.0453904330218,872.0307811441485
0.39,672.0018453363266,872.0072027566894
0.4,671.9582996218386,871.9836198417306
0.41000000000000003,671.9147532903504,871.9600323995683
0.42,671.8712063426644,871.9364404304989
0.43,671.8276587795708,871.9128439348189
0.44,671.7841106018675,871.8892429128244
0.45,671.7405618103527,871.8656373648131
0.46,671.6970124058204,871.8420272910807
0.47000000000000003,671.6534623890724,871.8184126919246
0.48,671.6099117608993,871.794793567641
0.49,671.566360522101,871.7711699185279
0.5,671.5228086734709,871.7475417448809
0.51,671.4792562158084,871.7239090469994
0.52,671.4357031499086,871.7002718251805
0.53,671.3921494765672,871.6766300797217
0.54,671.3485951965837,871.6529838109203
0.55,671.3050403107487,871.6293330190737
0.56,671.2614848198644,871.6056777044821
0.5700000000000001,671.2179287247242,871.5820178674417
0.58,671.1743720261247,871.558353508251
0.59,671.1308147248627,871.5346846272096
0.6,671.0872568217383,871.5110112246149
0.61,671.043698317543,871.4873333007654
0.62,671.000139213074,871.4636508559612
0.63,670.9565795091241,871.4399638904997
0.64,670.9130192064962,871.416272404682
0.65,670.8694583059819,871.3925763988042
0.66,670.825896808377,871.3688758731685
0.67,670.7823347144617,871.3451708280734
0.68,670.738772024982,871.3214612638183
0.6900000000000001,670.6952087405615,871.2977471807029
0.7000000000000001,670.6516448613775,871.2740285790268
0.71,670.6080803860908,871.2503054590894
0.72,670.5645153083493,871.2265778211906
0.73,670.5209496056642,871.2028456656268
0.74,670.4773832049343,871.1791089926833
0.75,670.4338158790747,871.1553678026247
0.76,670.3902469459583,871.1316220956295
0.77,670.3466744190342,871.1078718716453
0.78,670.303092686786,871.0841171299637
0.79,670.2594863795179,871.060357868064
0.8,670.2158147021638,871.0365940786386
0.81,670.1719727901278,871.0128257420635
0.8200000000000001,670.1276997652956,870.9890528080645
0.8300000000000001,670.0823679437472,870.9652751526455
0.84,670.0345176712151,870.9414924803507
0.85,669.9808703733504,870.91770411062
0.86,669.9143174828376,870.8939085279054
0.87,669.8199893592256,870.8701024700522
0.88,669.6678921042337,870.8462791517718
0.89,669.3997055993675,870.8224249373958
0.9,668.9061453195031,870.7985133544902
0.91,667.9898602884712,870.7744947493221
0.92,666.3073273661805,870.75027911698
0.93,663.2818499838406,870.7257087118454
0.9400000000000001,657.9788114338991,870.7005160044514
0.9500000000000001,648.9338100045097,870.6742614497044
0.96,633.9238217251392,870.646244373749
0.97,609.670066743598,870.6153789564455
0.98,571.4571110525253,870.58002546484
0.99,512.6438299253813,870.5377409848961
1.0,424.0262025934574,870.3696470163737
1.01,293.0,293.0
