x, Tf, Ts , Tf* , Ts*
0.0,873.0,872.5399930079965,872.9999999999171,872.5399930076829
0.01,872.9999585564966,872.5399581724727,872.9999589709316,872.5399581721866
0.02,872.9999171077824,872.5398915573365,872.9999175222695,872.5398915570767
0.03,872.999875651244,872.5397960670116,872.9998760658094,872.5397960667761
0.04,872.999834184536,872.5396744188602,872.999834599203,872.5396744186476
0.05,872.9997927055269,872.5395291450297,872.999793120317,872.5395291448383
0.06,872.999751212296,872.5393625952664,872.9997516272283,872.5393625950945
0.07,872.9997097031278,872.5391769415762,872.9997101182195,872.5391769414223
0.08,872.9996681764818,872.5389741842995,872.9996685917482,872.538974184162
0.09,872.9996266309864,872.5387561596676,872.9996270464413,872.5387561595453
0.1,872.9995850654074,872.5385245479154,872.9995854810631,872.5385245478069
0.11,872.9995434786633,872.538280881796,872.9995438945308,872.5382808817001
0.12,872.999501869797,872.538026555143,872.9995022858857,872.5380265550584
0.13,872.9994602379624,872.5377628312334,872.9994606542807,872.5377628311591
0.14,872.9994185824162,872.537490851054,872.9994189989717,872.537490850989
0.15,872.99937690251,872.5372116411363,872.999377319309,872.5372116410796
0.16,872.9993351976711,872.5369261216273,872.9993356147195,872.536926121578
0.17,872.9992934674083,872.53663511386,872.9992938847109,872.5366351138172
0.18,872.9992517112913,872.5363393478965,872.9992521288525,872.5363393478594
0.19,872.9992099289549,872.5360394702556,872.9992103467782,872.5360394702237
0.2,872.9991681200742,872.5357360507159,872.999168538163,872.5357360506885
0.21,872.9991262843822,872.5354295894667,872.9991267027391,872.5354295894433
0.22,872.9990844216434,872.5351205237545,872.9990848402707,872.5351205237345
0.23,872.9990425316571,872.5348092340537,872.9990429505569,872.5348092340366
0.24,872.9990006142539,872.5344960499418,872.9990010334279,872.5344960499274
0.25,872.9989586692915,872.5341812562364,872.9989590887411,872.5341812562241
0.26,872.9989166966413,872.5338650963289,872.9989171163678,872.5338650963184
0.27,872.9988746962059,872.5335477792488,872.9988751162102,872.5335477792399
0.28,872.9988326678957,872.5332294822704,872.9988330881788,872.5332294822629
0.29,872.9987906116373,872.5329103546402,872.9987910322,872.5329103546338
0.3,872.9987485273683,872.5325905207593,872.998748948211,872.5325905207538
0.31,872.9987064150345,872.5322700859482,872.9987068361578,872.5322700859435
0.32,872.9986642745894,872.5319491320297,872.9986646959939,872.5319491320256
0.33,872.9986221059951,872.5316277275492,872.998622527681,872.5316277275456
0.34,872.9985799092132,872.5313059249089,872.998580331181,872.5313059249056
0.35000000000000003,872.9985376842163,872.5309837537941,872.9985381064663,872.530983753791
0.36,872.9984954309691,872.5306612353088,872.9984958535016,872.5306612353057
0.37,872.9984531494445,872.5303383694492,872.9984535722597,872.5303383694459
0.38,872.9984108396081,872.5300151313488,872.9984112627066,872.5300151313451
0.39,872.9983685014221,872.5296914743815,872.9983689248039,872.5296914743769
0.4,872.9983261348332,872.5293673141196,872.998326558499,872.5293673141138
0.41000000000000003,872.998283739794,872.5290425126436,872.9982841637443,872.529042512636
0.42,872.9982413162289,872.5287168661317,872.9982417404644,872.5287168661214
0.43,872.9981988640376,872.5283900764141,872.9981992885594,872.5283900764
0.44,872.998156383077,872.5280617174141,872.9981568078865,872.5280617173945
0.45,872.9981138731536,872.5277311800236,872.9981142982526,872.5277311799962
0.46,872.9980713339936,872.527397603924,872.9980717593851,872.5273976038858
0.47000000000000003,872.9980287652162,872.5270597787184,872.9980291909038,872.5270597786648
0.48,872.9979861662857,872.5267160094294,872.997986592275,872.5267160093546
0.49,872.997943536456,872.5263639323271,872.9979439627541,872.5263639322227
0.5,872.9979008746826,872.5260002627041,872.9979013013002,872.5260002625588
0.51,872.9978581795131,872.5256204518709,872.9978586064647,872.525620451669
0.52,872.9978154489314,872.525218221065,872.9978158762372,872.5252182207854
0.53,872.9977726801387,872.5247849302226,872.9977731078266,872.5247849298364
0.54,872.9977298692737,872.5243087250077,872.9977302973823,872.5243087244755
0.55,872.9976870110111,872.5237733871417,872.9976874395936,872.5237733864103
0.56,872.9976440980332,872.5231567877726,872.9976445271628,872.5231567867702
0.5700000000000001,872.9976011203121,872.5224288113052,872.9976015500891,872.5224288099348
0.58,872.9975580641262,872.5215485733675,872.9975584946878,872.5215485714988
0.59,872.9975149107881,872.5204606991144,872.9975153423213,872.5204606965722
0.6,872.9974716348503,872.5190903522832,872.9974720676094,872.5190903488326
0.61,872.9974282017863,872.5173366044959,872.9974286361165,872.5173365998226
0.62,872.9973845648377,872.5150636018645,872.9973850012067,872.5150635955484
0.63,872.9973406608057,872.5120888098586,872.9973410998452,872.5120888013389
0.64,872.9972964044334,872.5081673850565,872.9972968469963,872.5081673735856
0.65,872.9972516809297,872.5029714151563,872.9972521281635,872.5029713997385
0.66,872.9972063360182,872.4960623620984,872.9972067894656,872.4960623414092
0.67,872.9971601626813,872.4868545053334,872.9971606244126,872.4868544776118
0.68,872.9971128835033,872.4745664713165,872.9971133562921,872.4745664342236
0.6900000000000001,872.9970641273071,872.4581569938978,872.997064614865,872.4581569443284
0.7000000000000001,872.9970133980796,872.436239805561,872.9970139053667,872.4362397393955
0.71,872.9969600337097,872.4069709116345,872.9969605673464,872.4069708234102
0.72,872.9969031513656,872.3678993194156,872.9969037201796,872.3678992018907
0.73,872.9968415750178,872.3157694085434,872.9968421907688,872.3157692521216
0.74,872.9967737393879,872.2462593100931,872.9967744177275,872.2462591020617
0.75,872.9966975627725,872.1536346071675,872.9966983245165,872.1536343306882
0.76,872.9966102785049,872.0302899798289,872.996611151318,872.0302896126038
0.77,872.9965082118626,871.8661425621071,872.9965092324898,871.8661420746124
0.78,872.9963864846114,871.647829058259,872.9963877018316,871.6478284114074
0.79,872.9962386238751,871.3576431528481,872.996240102413,871.3576422948959
0.8,872.9960560443454,870.9721292142001,872.9960578700485,870.9721280766527
0.81,872.9958273628732,870.4602211150612,872.9958296495656,870.4602196072552
0.8200000000000001,872.9955374912158,869.7807790195376,872.9955403897701,869.7807770214696
0.8300000000000001,872.9951664352093,868.8793293736302,872.9951701455541,868.8793267264655
0.84,872.9946877053288,867.6837503154889,872.9946924923421,867.6837468089993
0.85,872.9940662130181,866.098561306508,872.9940724275627,866.0985566624457
