cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged
3,0.0,873.0,872.9997906394958,872.9999999999966,872.9997906394715,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.01,872.9999992746293,872.9997889285936,872.9999992758871,872.9997889285722,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.02,872.9999985387392,872.99978571814,872.9999985400152,872.9997857181212,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.03,872.999997787846,872.9997811892847,872.9999977891481,872.9997811892682,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.04,872.9999970179944,872.999775500023,872.9999970193293,872.9997755000085,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.05,872.9999962257036,872.9997687871902,872.9999962270774,872.9997687871773,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.06,872.9999954078656,872.9997611690409,872.9999954092838,872.9997611690294,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.07,872.9999945617365,872.9997527470539,872.9999945632036,872.9997527470437,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.08,872.9999936848873,872.9997436078717,872.9999936864077,872.9997436078625,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.09,872.9999927751278,872.9997338250924,872.9999927767053,872.9997338250841,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.1,872.9999918304248,872.9997234604808,872.9999918320628,872.9997234604733,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.11,872.9999908490504,872.9997125658002,872.9999908507519,872.9997125657933,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.12,872.999989829374,872.9997011835618,872.999989831142,872.9997011835553,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.13,872.9999887698676,872.9996893486989,872.9999887717047,872.9996893486929,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.14,872.9999876691189,872.9996770892003,872.9999876710275,872.9996770891946,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.15,872.9999865257797,872.999664427438,872.9999865277622,872.9996644274325,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.16,872.9999853385666,872.9996513805662,872.9999853406251,872.9996513805609,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.17,872.9999841062503,872.9996379617888,872.999984108387,872.9996379617837,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.18,872.9999828276211,872.9996241806238,872.9999828298381,872.9996241806186,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.19,872.9999815015049,872.9996100437696,872.9999815038043,872.9996100437646,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.2,872.9999801267414,872.999595555221,872.9999801291252,872.999595555216,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.21,872.9999787021738,872.9995807172857,872.9999787046439,872.9995807172807,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.22,872.9999772266593,872.9995655305698,872.9999772292177,872.9995655305648,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
3,0.23,872.999975699039,872.9995499942726,872.9999757016878,872.9995499942676,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,1952719.1853112706,1.2841779301439915E10,0.02164998249929789,5.846531195895887E19,2.4192822446012913E18
