cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged
3,0.0,873.0,872.9998678083822,872.9999999999978,872.9998678083666,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.01,872.9999995419507,872.9998667114079,872.9999995427451,872.9998667113941,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.02,872.9999990771628,872.9998646522141,872.9999990779688,872.9998646522021,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.03,872.9999986026983,872.9998617448018,872.9999986035209,872.9998617447911,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.04,872.9999981160731,872.9998580888966,872.9999981169169,872.9998580888872,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.05,872.9999976149702,872.9998537708433,872.999997615839,872.9998537708349,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.06,872.9999970974086,872.9998488653324,872.9999970983059,872.9998488653249,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.07,872.9999965616147,872.9998434365073,872.9999965625437,872.9998434365006,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.08,872.9999960059919,872.999837539215,872.9999960069553,872.999837539209,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.09,872.9999954291012,872.9998312200194,872.9999954301014,872.9998312200139,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.1,872.9999948296381,872.999824518163,872.9999948306776,872.999824518158,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.11,872.9999942064484,872.9998174664114,872.999994207529,872.9998174664069,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.12,872.9999935584258,872.999810092031,872.9999935595494,872.9998100920267,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.13,872.9999928845615,872.9998024171431,872.99999288573,872.9998024171391,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.14,872.9999921839149,872.999794459706,872.9999921851297,872.9997944597021,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.15,872.9999914555847,872.9997862340049,872.9999914568475,872.9997862340012,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.16,872.9999906987176,872.9997777510041,872.99999070003,872.9997777510006,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.17,872.999989912481,872.9997690191202,872.9999899138444,872.9997690191168,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.18,872.9999890960756,872.999760044617,872.9999890974913,872.9997600446136,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.19,872.999988248708,872.9997508314153,872.9999882501772,872.9997508314119,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.2,872.9999873696006,872.999741382458,872.9999873711249,872.9997413824547,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.21,872.9999864579729,872.9997316989934,872.9999864595536,872.9997316989901,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.22,872.9999855130571,872.9997217813028,872.9999855146956,872.9997217812995,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.23,872.9999845340787,872.9997116288253,872.9999845357763,872.9997116288218,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.24,872.9999835202609,872.9997012403095,872.9999835220189,872.9997012403061,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
3,0.25,872.9999824707529,872.9996906137645,872.9999824725726,872.9996906137611,0.0017340917748081865,4.684583261346904E-6,0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,0.0,0.0,2013741.6598581874,1.3243084904657993E10,0.02164998249929789,5.905501593119557E19,2.4192822446012913E18
