x, Tf, Ts , Tf* , Ts*
0.0,873.0,870.3156763712545,872.9999999995164,870.3156763696402
0.01,872.9997581628625,870.3154969923943,872.9997605812339,870.3154969909392
0.02,872.99951629957,870.3151559415317,872.9995187182028,870.3151559402266
0.03,872.9992743970679,870.3146698921474,872.9992768160928,870.3146698909816
0.04,872.999032443686,870.3140543047809,872.9990348632198,870.3140543037435
0.05,872.9987904290448,870.3133234491336,872.9987928491911,870.3133234482142
0.06,872.9985483439413,870.3124904334462,872.9985507647922,870.3124904326346
0.07,872.9983061802432,870.3115672412431,872.9983086018799,870.3115672405296
0.08,872.9980639308232,870.3105647751295,872.9980663533171,870.3105647745049
0.09,872.9978215894304,870.3094929069166,872.997824012844,870.309492906372
0.1,872.9975791506179,870.3083605325963,872.9975815750057,870.3083605321236
0.11,872.9973366096551,870.3071756310031,872.9973390350646,870.3071756305945
0.12,872.9970939624556,870.3059453245894,872.9970963889273,870.3059453242377
0.13,872.996851205502,870.3046759411104,872.9968536330713,870.304675940809
0.14,872.9966083357807,870.3033730750756,872.9966107644777,870.3033730748185
0.15,872.9963653507223,870.3020416482249,872.9963677805727,870.3020416480066
0.16,872.9961222481446,870.3006859684316,872.9961246791702,870.3006859682471
0.17,872.9958790262061,870.2993097865703,872.9958814584253,870.299309786415
0.18,872.9956356833546,870.2979163509967,872.995638116783,870.2979163508667
0.19,872.9953922182921,870.2965084594971,872.9953946529424,870.2965084593885
0.2,872.9951486299358,870.2950885082058,872.9951510658191,870.2950885081157
0.21,872.9949049173865,870.2936585375935,872.9949073545118,870.2936585375189
0.22,872.9946610799016,870.2922202753598,872.9946635182762,870.2922202752983
0.23,872.9944171168681,870.290775175655,872.9944195564982,870.2907751756044
0.24,872.994173027784,870.2893244552338,872.9941754686746,870.2893244551923
0.25,872.9939288122383,870.287869126161,872.9939312543936,870.287869126127
0.26,872.9936844698947,870.2864100254942,872.9936869133179,870.2864100254665
0.27,872.993440000479,870.2849478405153,872.993442445173,870.2849478404926
0.28,872.9931954037681,870.2834831330398,872.993197849735,870.2834831330212
0.29,872.9929506795806,870.2820163589934,872.9929531268223,870.2820163589781
0.3,872.992705827767,870.2805478864383,872.9927082762849,870.2805478864257
0.31,872.9924608482041,870.2790780088367,872.9924632979995,870.2790780088262
0.32,872.992215740791,870.2776069628234,872.9922181918649,870.2776069628145
0.33,872.9919705054432,870.2761349316927,872.9919729577964,870.2761349316852
0.34,872.9917251420891,870.2746620619685,872.9917275957224,870.274662061962
0.35000000000000003,872.9914796506664,870.2731884665947,872.9914821055804,870.2731884665889
0.36,872.9912340311214,870.2717142325763,872.9912364873167,870.2717142325712
0.37,872.9909882834086,870.2702394238079,872.9909907408854,870.2702394238031
0.38,872.9907424074815,870.2687640845772,872.9907448662406,870.2687640845728
0.39,872.990496403301,870.2672882467223,872.9904988633426,870.267288246718
0.4,872.9902502708267,870.2658119227907,872.9902527321511,870.2658119227863
0.41000000000000003,872.9900040100182,870.2643351112467,872.9900064726261,870.2643351112421
0.42,872.9897576208343,870.2628577881119,872.989760084726,870.2628577881069
0.43,872.9895111032275,870.2613799028588,872.9895135684034,870.261379902853
0.44,872.9892644571448,870.2599013706147,872.9892669236054,870.2599013706075
0.45,872.9890176825177,870.2584220487566,872.9890201502637,870.2584220487475
0.46,872.9887707792598,870.2569417162892,872.9887732482921,870.2569417162771
0.47000000000000003,872.9885237472531,870.255460031422,872.9885262175729,870.2554600314052
