x, Tf, Ts , Tf* , Ts*
0.0,873.0,872.8301225507934,0.0,0.0
0.01,872.999984695118,872.8301088415307,293.0,293.0
0.02,872.9999693881572,872.8300825527107,293.0,293.0
0.03,872.9999540780907,872.8300447633682,293.0,293.0
0.04,872.9999387639593,872.8299964872414,293.0,293.0
0.05,872.9999234449143,872.829938673875,293.0,293.0
0.06,872.9999081201663,872.8298722099873,293.0,293.0
0.07,872.9998927890158,872.8297979210442,293.0,293.0
0.08,872.9998774508291,872.8297165728536,293.0,293.0
0.09,872.9998621050336,872.8296288738052,293.0,293.0
0.1,872.999846751107,872.8295354768638,293.0,293.0
0.11,872.9998313886027,872.8294369822713,293.0,293.0
0.12,872.9998160171103,872.8293339395292,293.0,293.0
0.13,872.9998006362625,872.8292268505998,293.0,293.0
0.14,872.9997852457365,872.8291161719557,293.0,293.0
0.15,872.9997698452444,872.8290023178795,293.0,293.0
0.16,872.9997544345332,872.8288856626081,293.0,293.0
0.17,872.9997390133818,872.8287665433056,293.0,293.0
0.18,872.9997235815977,872.828645262584,293.0,293.0
0.19,872.9997081390189,872.8285220912906,293.0,293.0
0.2,872.9996926854831,872.8283972708158,293.0,293.0
0.21,872.9996772208711,872.8282710153248,293.0,293.0
0.22,872.999661745061,872.828143514429,293.0,293.0
0.23,872.9996462579637,872.8280149350006,293.0,293.0
0.24,872.9996307594943,872.8278854232314,293.0,293.0
0.25,872.99961524958,872.827755107599,293.0,293.0
0.26,872.9995997281592,872.8276240986006,293.0,293.0
0.27,872.9995841951769,872.8274924919282,293.0,293.0
0.28,872.9995686505878,872.8273603693705,293.0,293.0
0.29,872.9995530943544,872.827227799588,293.0,293.0
0.3,872.9995375264451,872.8270948397367,293.0,293.0
0.31,872.9995219468146,872.8269615339995,293.0,293.0
0.32,872.9995063554495,872.8268279187829,293.0,293.0
0.33,872.9994907523142,872.8266940171985,293.0,293.0
0.34,872.9994751373913,872.8265598384371,293.0,293.0
0.35000000000000003,872.9994595106537,872.8264253754589,293.0,293.0
0.36,872.9994438720745,872.8262906141342,293.0,293.0
0.37,872.9994282216218,872.8261555055947,293.0,293.0
0.38,872.9994125592596,872.826019985197,293.0,293.0
0.39,872.9993968849401,872.8258839405726,293.0,293.0
0.4,872.9993811986061,872.8257472108669,293.0,293.0
0.41000000000000003,872.9993655001709,872.8256095652214,293.0,293.0
0.42,872.9993497895214,872.8254706805305,293.0,293.0
0.43,872.999334066511,872.8253301031426,293.0,293.0
0.44,872.9993183309292,872.8251872040169,293.0,293.0
0.45,872.9993025824858,872.8250411140066,293.0,293.0
0.46,872.9992868207885,872.8248906379424,293.0,293.0
0.47000000000000003,872.9992710452981,872.8247341365902,293.0,293.0
0.48,872.9992552552661,872.8245693681085,293.0,293.0
0.49,872.9992394496749,872.8243932758043,293.0,293.0
0.5,872.9992236271286,872.8242017012935,293.0,293.0
0.51,872.9992077857304,872.8239890002427,293.0,293.0
0.52,872.9991919228831,872.8237475282617,293.0,293.0
0.53,872.9991760350573,872.823466952633,293.0,293.0
0.54,872.9991601174879,872.8231333336339,293.0,293.0
0.55,872.9991441637095,872.8227278987747,293.0,293.0
0.56,872.9991281649814,872.8222254097963,293.0,293.0
