x, Ts, Tf
0.0,293.0,873.0
0.01,367.7714799122241,872.9406388861427
0.02,405.5764391650675,872.8857245653985
0.03,422.8388087413855,872.8328417765842
0.04,429.92511256244495,872.7807938670877
0.05,432.5273236308026,872.7290534187318
0.06,433.36718535478565,872.6774130955599
0.07,433.58608150524924,872.6257998243105
0.08,433.60760433608317,872.5741903729216
0.09,433.57217248383836,872.5225780360807
0.1,433.5217287195887,872.4709610464224
0.11,433.46765174182286,872.4193389766016
0.12,433.4127652127299,872.3677117319038
0.13,433.3577141252006,872.3160792936204
0.14,433.3026348586213,872.2644416591172
0.15,433.24755423921016,872.212798828925
0.16,433.1924771982052,872.1611508041534
0.17,433.1374045866347,872.1094975860144
0.18,433.0823365434592,872.0578391757371
0.19,433.02727309081473,872.0061755745512
0.2,432.97221423275505,871.9545067836889
0.21,432.917159970689,871.902832804381
0.22,432.8621103056578,871.8511536378584
0.23,432.8070652386502,871.799469285353
0.24,432.75202477065136,871.7477797480968
0.25,432.6969889026459,871.6960850273215
0.26,432.64195763561577,871.6443851242594
0.27,432.5869309705423,871.5926800401433
0.28,432.5319089084126,871.5409697762044
0.29,432.47689145020775,871.4892543336746
0.3,432.4218785969089,871.4375337137868
0.31,432.3668703495001,871.3858079177744
0.32,432.31186670896335,871.3340769468699
0.33,432.25686767627974,871.2823408023065
0.34,432.20187325243256,871.2305994853167
0.35000000000000003,432.1468834384022,871.1788529971332
0.36,432.0918982351706,871.1271013389894
0.37,432.03691764371933,871.0753445121188
0.38,431.9819416650278,871.0235825177558
0.39,431.9269703000786,870.971815357134
0.4,431.8720035498515,870.9200430314862
0.41000000000000003,431.8170414153271,870.8682655420473
0.42,431.7620838974871,870.8164828900498
0.43,431.70713099730995,870.764695076729
0.44,431.65218271577675,870.7129021033192
0.45,431.5972390538662,870.6611039710548
0.46,431.5423000125585,870.609300681171
0.47000000000000003,431.48736559283344,870.5574922349024
0.48,431.43243579567064,870.5056786334806
0.49,431.3775106220473,870.4538598781437
0.5,431.322590072943,870.402035970127
0.51,431.26767414933715,870.3502069106644
0.52,431.2127628522061,870.2983727009913
0.53,431.1578561825303,870.2465333423447
0.54,431.1029541412874,870.1946888359571
0.55,431.0480567294554,870.1428391830668
0.56,430.9931639480108,870.0909843849091
0.5700000000000001,430.9382757979318,870.0391244427195
0.58,430.88339228019674,869.9872593577336
0.59,430.82851339578207,869.9353891311881
0.6,430.77363914566433,869.8835137643196
0.61,430.7187695308211,869.8316332583648
0.62,430.66390455222756,869.7797476145604
0.63,430.6090442108605,869.7278568341409
0.64,430.55418850769723,869.6759609183458
0.65,430.4993374437124,869.6240598684102
0.66,430.444491019882,869.5721536855722
0.67,430.38964923718254,869.520242371069
0.68,430.33481209658964,869.4683259261384
0.6900000000000001,430.279979599078,869.4164043520157
0.7000000000000001,430.22515174562346,869.3644776499411
0.71,430.17032853719974,869.3125458211504
0.72,430.1155099747817,869.260608866882
0.73,430.06069605934437,869.2086667883743
0.74,430.00588679186257,869.1567195868657
0.75,429.95108217330824,869.1047672635929
0.76,429.89628220465744,869.0528098197955
0.77,429.8414868868832,869.0008472567107
0.78,429.78669622095924,868.9488795755785
0.79,429.7319102078598,868.8969067776376
0.8,429.67712884855587,868.8449288641259
0.81,429.622352144018,868.7929458362831
0.8200000000000001,429.56758009518376,868.7409576953481
0.8300000000000001,429.51281270277184,868.6889644425585
0.84,429.45804996582837,868.6369660791554
0.85,429.4032918716262,868.5849626063767
0.86,429.3485383288042,868.5329540254469
0.87,429.293788750732,868.4809403375265
0.88,429.2390396188473,868.4289215433583
0.89,429.1842711639787,868.3768976413637
0.9,429.1293796549939,868.3248686177769
0.91,429.07385898433046,868.272834399366
0.92,429.01542457989586,868.2207946444936
0.93,428.94458968131397,868.1687478970196
0.9400000000000001,428.82534809777536,868.1166884710125
0.9500000000000001,428.53370335106155,868.0645961148549
0.96,427.6853809386973,868.0124054385435
0.97,425.21842788546866,867.9599263148185
0.98,418.5414649175819,867.9066642341146
0.99,402.1253817460847,867.8514522983241
1.0,365.73737345845456,867.6771053314691
1.01,293.0,293.0
