x, Ts, Tf
0.0,293.0,873.0
0.01,445.64841387214267,872.9497907435259
0.02,554.9250185523205,872.9124260642868
0.03,632.8347720371547,872.8842191229643
0.04,688.1117364494148,872.8625096725201
0.05,727.1075969233041,872.8453840359371
0.06,754.4370529330065,872.8314709428955
0.07,773.4471857525263,872.8197925355918
0.08,786.5593998006606,872.8096555660397
0.09,795.5190668372915,872.8005719362714
0.1,801.5782172457215,872.7922007118004
0.11,805.6295362709341,872.7843058847651
0.12,808.3048125925117,872.7767257085023
0.13,810.047318921684,872.7693505395657
0.14,811.1649841392173,872.7621069294682
0.15,811.869350352254,872.7549462953392
0.16,812.3039791698783,872.7478369293984
0.17,812.5650207521976,872.7407584260931
0.18,812.7159725690912,872.733697843958
0.19,812.7981518642694,872.7266470984312
0.2,812.8380311976329,872.7196012168902
0.21,812.8523028486406,872.7125571889864
0.22,812.851320536832,872.7055132215345
0.23,812.8413993672292,872.6984682637571
0.24,812.8263258835241,872.6914217100327
0.25,812.808331534272,872.6843732170868
0.26,812.7887085514337,872.6773225935646
0.27,812.7681922164329,872.6702697345647
0.28,812.7471935793133,872.6632145835113
0.29,812.725938400778,872.6561571103748
0.3,812.7045484992506,872.649097299449
0.31,812.6830884548424,872.6420351426195
0.32,812.6615919052548,872.634970635731
0.33,812.6400760661985,872.6279037766482
0.34,812.618549595967,872.6208345642574
0.35000000000000003,812.5970167740581,872.6137629979456
0.36,812.5754796795052,872.6066890773484
0.37,812.5539393052044,872.599612802212
0.38,812.5323961173863,872.5925341723438
0.39,812.5108503313763,872.5854531875709
0.4,812.4893020450284,872.5783698477372
0.41000000000000003,812.4677513021553,872.5712841526879
0.42,812.4461981221112,872.5641961022718
0.43,812.4246425133854,872.5571056963395
0.44,812.4030844797104,872.5500129347402
0.45,812.3815240227658,872.5429178173267
0.46,812.3599611433785,872.5358203439478
0.47000000000000003,812.3383958420119,872.5287205144543
0.48,812.3168281189783,872.5216183286966
0.49,812.2952579745308,872.5145137865283
0.5,812.2736854088969,872.5074068877974
0.51,812.2521104222986,872.5002976323574
0.52,812.2305330149568,872.4931860200563
0.53,812.2089531870851,872.4860720507467
0.54,812.1873709388815,872.478955724283
0.55,812.1657862705254,872.4718370405117
0.56,812.1441991821446,872.4647159992846
0.5700000000000001,812.1226096737317,872.4575926004549
0.58,812.1010177449389,872.4504668438755
0.59,812.0794233946175,872.4433387293926
0.6,812.0578266197075,872.43620825686
0.61,812.0362274126978,872.4290754261284
0.62,812.0146257558625,872.4219402370466
0.63,811.9930216084543,872.414802689452
0.64,811.9714148786678,872.4076627831805
0.65,811.9498053634505,872.4005205180449
0.66,811.9281926214614,872.3933758937962
0.67,811.9065757098523,872.386228910083
0.68,811.8849526487805,872.3790795663167
0.6900000000000001,811.8633193520477,872.3719278614336
0.7000000000000001,811.8416675312578,872.3647737933932
0.71,811.8199806651744,872.3576173582138
0.72,811.7982263947503,872.3504585481135
0.73,811.7763424477265,872.3432973479976
0.74,811.7542110877282,872.3361337289404
0.75,811.7316136278242,872.3289676363285
0.76,811.7081510242824,872.3217989686724
0.77,811.6831079504891,872.3146275404678
0.78,811.655224642953,872.3074530182253
0.79,811.622321360706,872.3002748124172
0.8,811.5806921408516,872.293091898202
0.81,811.5241447377588,872.2859025233756
0.8200000000000001,811.442508667079,872.2787037410615
0.8300000000000001,811.3193589317584,872.2714906750268
0.84,811.1286042552179,872.2642553842355
0.85,810.8294592821845,872.2569851367986
0.86,810.3591521491858,872.2496598272927
0.87,809.6225008584307,872.2422481696684
0.88,808.4772076195347,872.2347021627139
0.89,806.7133451460397,872.2269491458104
0.9,804.0250057498234,872.2188805243754
0.91,799.9713978879363,872.2103359253865
0.92,793.9237254516993,872.201081112907
0.93,784.9928586733238,872.1907774072548
0.9400000000000001,771.9309436768258,872.1789395464008
0.9500000000000001,752.9974838218675,872.1648778162262
0.96,725.776767083521,872.147618734323
0.97,686.928415211572,872.1257964313459
0.98,631.8457603981188,872.0975038980266
0.99,554.1869929983062,872.0600660419716
1.0,445.2305890506382,871.8941242275047
1.01,293.0,293.0
