x, Tf, Ts , Tf* , Ts*
0.0,873.0,869.9050888257049,872.9999999994424,869.9050888238665
0.01,872.9997211722734,869.9048845641323,872.9997239605506,869.9048845624776
0.02,872.9994423148524,869.9044964443874,872.9994451034265,869.9044964429055
0.03,872.999163412913,869.9039436644551,872.9991662019323,869.9039436631333
0.04,872.9988844532226,869.9032440090607,872.9988872428194,869.9032440078864
0.05,872.9986054240277,869.9024138736494,872.9986082143196,869.9024138726104
0.06,872.9983263149222,869.9014682978129,872.9983291060131,869.9014682968975
0.07,872.9980471167536,869.900421008332,872.9980499087351,869.9004210075288
0.08,872.9977678214868,869.8992844717362,872.9977706144392,869.8992844710344
0.09,872.9974884220978,869.8980699550003,872.9974912160915,869.8980699543897
0.1,872.9972089124781,869.8967875923366,872.997211707574,869.8967875918077
0.11,872.9969292873369,869.8954464562137,872.9969320835881,869.8954464557575
0.12,872.996649542109,869.8940546301814,872.996652339561,869.8940546297897
0.13,872.9963696728809,869.8926192822574,872.996372471573,869.8926192819226
0.14,872.9960896763021,869.8911467373579,872.9960924762677,869.8911467370731
0.15,872.9958095495268,869.8896425481677,872.9958123507944,869.8896425479265
0.16,872.9955292901457,869.8881115638119,872.9955320927393,869.8881115636086
0.17,872.9952488961272,869.8865579960778,872.9952517000672,869.8865579959073
0.18,872.9949683657695,869.8849854827624,872.9949711710728,869.8849854826201
0.19,872.9946876976511,869.8833971480732,872.9946905043321,869.8833971479548
0.2,872.994406890591,869.8817956594308,872.9944096986613,869.8817956593329
0.21,872.9941259436131,869.8801832808737,872.9941287530827,869.8801832807928
0.22,872.9938448559128,869.8785619227491,872.9938476667896,869.8785619226827
0.23,872.9935636268287,869.8769331870641,872.9935664391194,869.8769331870097
0.24,872.9932822558108,869.8752984093201,872.9932850695205,869.8752984092756
0.25,872.9930007424297,869.8736586957264,872.9930035575632,869.8736586956901
0.26,872.9927190863269,869.872014957319,872.9927219028876,869.8720149572895
0.27,872.9924372872117,869.8703679393413,872.9924401052025,869.8703679393172
0.28,872.9921553448477,869.8687182480079,872.992158164271,869.8687182479882
0.29,872.9918732590427,869.8670663724761,872.9918760799004,869.8670663724599
0.3,872.9915910296398,869.8654127063076,872.9915938519335,869.8654127062943
0.31,872.9913086565103,869.8637575627101,872.9913114802413,869.8637575626991
0.32,872.9910261395484,869.8621011900036,872.9910289647177,869.8621011899943
0.33,872.9907434786655,869.8604437833435,872.990746305274,869.8604437833355
0.34,872.9904606737865,869.8587854949639,872.9904635018349,869.858785494957
