x, Tf, Ts , Tf* , Ts*
0.0,872.9717808495338,871.7715296131179,872.9717816890546,871.7715296123431
0.01,872.971696880667,871.7714435331785,872.9716977203557,871.7714435324696
0.02,872.9716128878989,871.7712786815191,872.9716137278265,871.7712786808762
0.03,872.9715288648025,871.7710424002432,872.9715297050334,871.7710423996638
0.04,872.971444805576,871.7707417342918,872.9714456461681,871.7707417337718
0.05,872.9713607050131,871.7703832936152,872.9713615460187,871.7703832931504
0.06,872.9712765584611,871.7699732105764,872.9712773999265,871.7699732101624
0.07,872.9711923617749,871.7695171369011,872.9711932037417,871.7695171365338
0.08,872.9711081112783,871.7690202558338,872.9711089537832,871.7690202555091
0.09,872.97102380372,871.7684872997824,872.9710246467954,871.7684872994964
0.1,872.970939436237,871.7679225709782,872.9709402799117,871.7679225707273
0.11,872.9708550063173,871.7673299636144,872.9708558506163,871.7673299633951
0.12,872.9707705117651,871.7667129873043,872.9707713567104,871.7667129871134
0.13,872.970685950668,871.7660747911092,872.9706867962789,871.7660747909435
0.14,872.9706013213665,871.7654181880853,872.9706021676594,871.7654181879421
0.15,872.9705166224281,871.7647456799109,872.9705174694174,871.7647456797877
0.16,872.9704318526196,871.7640594812605,872.9704327003176,871.7640594811548
0.17,872.9703470108832,871.7633615437679,872.9703478593004,871.7633615436777
0.18,872.9702620963147,871.7626535792613,872.9702629454603,871.7626535791845
0.19,872.9701771081457,871.7619370822952,872.9701779580272,871.76193708223
0.2,872.9700920457235,871.7612133513203,872.9700928963476,871.7612133512653
0.21,872.9700069084979,871.760483509011,872.9700077598701,871.7604835089647
0.22,872.969921696005,871.7597485214465,872.9699225481298,871.7597485214076
0.23,872.9698364078552,871.7590092155809,872.9698372607365,871.7590092155484
0.24,872.9697510437237,871.7582662958464,872.9697518973649,871.7582662958192
0.25,872.9696656033381,871.7575203593067,872.9696664577418,871.7575203592841
0.26,872.9695800864719,871.7567719089972,872.9695809416404,871.7567719089783
0.27,872.9694944929358,871.7560213674111,872.9694953488711,871.7560213673954
0.28,872.9694088225737,871.7552690860671,872.9694096792772,871.755269086054
0.29,872.9693230752547,871.7545153570911,872.9693239327278,871.7545153570803
0.3,872.9692372508704,871.7537604218253,872.9692381091141,871.7537604218162
0.31,872.9691513493295,871.7530044766024,872.9691522083448,871.7530044765948
0.32,872.9690653705555,871.7522476820093,872.9690662303432,871.7522476820028
0.33,872.9689793144838,871.7514901666868,872.9689801750444,871.7514901666813
0.34,872.9688931810575,871.7507320324729,872.9688940423916,871.7507320324681
0.35000000000000003,872.9688069702296,871.7499733614048,872.9688078323378,871.7499733614005
0.36,872.9687206819556,871.7492142090559,872.9687215448382,871.749214209052
0.37,872.9686343161961,871.7484546209074,872.9686351798537,871.7484546209037
0.38,872.9685478729139,871.7476946146643,872.9685487373466,871.7476946146606
0.39,872.9684613520719,871.7469341978854,872.9684622172803,871.7469341978815
0.4,872.9683747536308,871.746173345307,872.968375619615,871.7461733453027
0.41000000000000003,872.9682880775471,871.7454120169202,872.9682889443078,871.7454120169151
0.42,872.9682013237705,871.7446501245423,872.9682021913081,871.744650124536
0.43,872.9681144922376,871.743887527604,872.9681153605528,871.7438875275957
0.44,872.9680275828651,871.7431240110762,872.9680284519587,871.7431240110651
0.45,872.9679405955409,871.7423592512506,872.967941465414,871.7423592512351
0.46,872.9678535301102,871.741592771235,872.9678544007644,871.7415927712132
0.47000000000000003,872.9677663863552,871.740823871472,872.9677672577926,871.7408238714411
0.48,872.9676791639662,871.7400515361799,872.9676800361899,871.7400515361358
0.49,872.9675918625019,871.739274296989,872.9675927355164,871.7392742969259
0.5,872.9675044813303,871.7384900436954,872.9675053551418,871.7384900436051
0.51,872.9674170195478,871.7376957581313,872.9674178941656,871.7376957580024
0.52,872.9673294758638,871.7368871432559,872.9673303513006,871.7368871430721
0.53,872.9672418484289,871.7360581084815,872.967242724703,871.7360581082204
0.54,872.9671541346411,871.7352000581626,872.9671550117787,871.7352000577928
0.55,872.9670663307999,871.7343009113986,872.9670672088381,871.7343009108765
0.56,872.966978431682,871.7333437578508,872.966979310673,871.7333437571165
0.5700000000000001,872.9668904299397,871.7323050196738,872.9668913099568,871.7323050186449
0.58,872.9668023152781,871.7311519473976,872.9668031964245,871.7311519459607
0.59,872.9667140733086,871.7298392190007,872.966714955728,871.7298392170013
0.6,872.9666256840361,871.72830433467,872.9666265679285,871.7283043318976
0.61,872.9665371197099,871.7264613983459,872.9665380053527,871.7264613945144
0.62,872.966448341993,871.7241927427842,872.9664492297696,871.7241927375065
0.63,872.966359298078,871.721337676782,872.9663601885165,871.7213376695352
0.64,872.9662699154427,871.7176773991843,872.9662708092682,871.7176773892635
0.65,872.966180094821,871.7129148137144,872.966180993026,871.7129148001725
0.66,872.9660897007032,871.7066475690715,872.9660906046429,871.7066475506375
0.67,872.9659985486185,871.6983321078824,872.9659994601373,871.6983320828547
0.68,872.9659063881309,871.6872357929049,872.965907309733,871.6872357590087
