x, Tf, Ts
0.0,873.0,317.8071737680865
6.94E-4,866.8058917171891,317.8071737680865
0.001388,860.6415706844901,317.71763300128265
0.0020819999999999996,854.505782916004,317.5404688736735
0.002776,848.3972936976793,317.2775712013161
0.00347,842.3148872107737,316.9308028810906
0.004163999999999999,836.2573661884053,316.50200054737786
0.0048579999999999995,830.2235516061027,315.992975214832
0.005552,824.2122824071523,315.4055129074075
0.006246,818.2224152635766,314.7413752737928
0.00694,812.2528243734914,314.00230018938925
0.007633999999999999,806.3024012955733,313.19000234496104
0.008327999999999999,800.370054821315,312.30617382207214
0.009021999999999999,794.4547108856619,311.3524846554133
0.009715999999999999,788.5553125166064,310.3305833821103
0.010409999999999999,782.6708198242142,309.24209757809155
0.011104,776.8002100294863,308.08863438158653
0.011798,770.9424775333598,306.8717810038088
0.012492,765.0966340261618,305.5931052268744
0.013186,759.261708637543,304.2541558889869
0.01388,753.4367481270473,302.85646335691894
0.014573999999999998,747.6208171151758,301.4015399858055
0.015267999999999999,741.812998354807,299.89088056625013
0.015962,736.0123930426927,298.32596275875056
0.016655999999999997,730.2181211705847,296.7082475154277
0.017349999999999997,724.4293219154979,295.03917948903353
0.018043999999999998,718.6451540684096,293.32018742922514
0.018737999999999998,712.8647965006184,291.5526845660581
0.019431999999999998,707.0874486668184,289.73806898066346
0.020125999999999998,701.3123311438159,287.87772396306957
0.020819999999999998,695.5386862036659,285.97301835710664
0.021514,689.7657784198711,284.02530689234874
0.022208,683.9928953051511,282.0359305030306
0.022902,678.2193479790843,280.00621663388205
0.023596,672.4444718638819,277.93747953281274
0.02429,666.6676274063062,275.8310205303846
0.024984,660.8882008236536,273.68812830601456
0.025678,655.1056048715992,271.5100791408374
0.026372,649.3192796314764,269.29813715716796
0.027066,643.5286933145449,267.0535545445076
0.02776,637.7333430805513,264.7775717720433
0.028453999999999997,631.9327558678668,262.4714177875733
0.029147999999999997,626.1264892322642,260.13631020283776
0.029841999999999997,620.3141321913461,257.7734554651962
0.030535999999999997,614.4953060715309,255.38404901563237
0.031229999999999997,608.6696653543391,252.96927543306182
0.031924,602.8368985187002,250.53030856492825
0.032618,596.9967288758504,248.06831164409076
