x, Tf, Ts , Tf* , Ts*
0.0,873.0,643.4119298817494,873.0,643.4119298817494
0.001,872.6010320885513,642.7286562515383,872.6011012732487,642.7286562515383
0.002,872.2010267586924,642.0452615102009,872.2010961232876,642.0452615102009
0.003,871.799985338075,641.3618668728546,871.8000548823378,641.3618668728546
0.004,871.397909160757,640.6784751109947,871.3979788844562,640.6784751109947
0.005,870.9947995672287,639.9950889952465,870.9948694701318,639.9950889952465
0.006,870.5906579043776,639.3117112940762,870.590727986251,639.3117112940762
0.007,870.185485525464,638.6283447746725,870.1855557860729,638.6283447746725
0.008,869.779283790148,637.944992202658,869.7793542292569,637.944992202658
0.009000000000000001,869.3720540644401,637.2616563417585,869.3721246818119,637.2616563417585
0.01,868.9637977207096,636.5783399545927,868.9638685161065,636.5783399545927
0.011,868.5545161376675,635.8950458016541,868.5545871108502,635.8950458016541
0.012,868.1442107003687,635.2117766419775,868.1442818510972,635.2117766419775
0.013000000000000001,867.7328828001682,634.5285352329023,867.7329541282011,634.5285352329023
0.014,867.3205338347436,633.8453243302235,867.3206053398386,633.8453243302235
0.015,866.907165208061,633.1621466877752,866.9072368899746,633.1621466877752
0.016,866.4927783303835,632.479005057612,866.4928501888712,632.479005057612
0.017,866.0773746182416,631.7959021904176,866.0774466530577,631.7959021904176
0.018000000000000002,865.6609554944231,631.1128408348277,865.6610277053209,631.1128408348277
0.019,865.2435223879711,630.4298237378596,865.2435947747027,630.4298237378596
0.02,864.8250767341715,629.7468536443731,864.8251492964881,629.7468536443731
0.021,864.405619974527,629.0639332979282,864.4056927121786,629.0639332979282
0.022,863.9851535567566,628.3810654399639,863.9852264694922,628.3810654399639
0.023,863.5636789347762,627.6982528101458,863.5637520223438,627.6982528101458
0.024,863.1411975687159,627.0154981461743,863.1412708308621,627.0154981461743
0.025,862.7177109248464,626.3328041837631,862.7177843613171,626.3328041837631
0.026000000000000002,862.2932204756473,625.6501736571616,862.293294086187,625.6501736571616
0.027,861.8677276997272,624.9676092983605,861.8678014840795,624.9676092983605
0.028,861.4412340818361,624.2851138373079,861.4413080397436,624.2851138373079
0.029,861.0137411128575,623.6026900023803,861.0138152440616,623.6026900023803
0.03,860.5852502897926,622.9203405196637,860.5853245940338,622.9203405196637
0.031,860.1557631157564,622.2380681133791,860.155837592774,622.2380681133791
0.032,859.7252810999422,621.555875505636,859.7253557494745,621.555875505636
0.033,859.2938057576367,620.8737654166644,859.2938805794209,620.8737654166644
0.034,858.8613386101839,620.1917405647948,858.8614136039562,620.1917405647948
0.035,858.4278811849862,619.509803665892,858.4279563504817,619.509803665892
0.036000000000000004,857.9934350154971,618.8279574338362,857.99351035245,618.8279574338362
0.037,857.5580016411926,618.1462045807393,857.5580771493359,618.1462045807393
0.038,857.1215826075751,617.4645478164688,857.1216582866407,617.4645478164688
0.039,856.6841794661345,616.782989848455,856.6842553158535,616.782989848455
0.04,856.2457937743765,616.1015333823988,856.2458697944787,616.1015333823988
0.041,855.8064270957647,615.4201811216872,855.806503285979,615.4201811216872
0.042,855.3660809997439,614.7389357673273,855.3661573597982,614.7389357673273
0.043000000000000003,854.9247570617152,614.0578000186853,854.9248335913363,614.0578000186853
0.044,854.4824568630088,613.3767765721083,854.4825335619224,613.3767765721083
0.045,854.0391819908875,612.6958681225448,854.0392588588185,612.6958681225448
0.046,853.5949340385439,612.0150773620261,853.5950110752159,612.0150773620261
0.047,853.1497146050631,611.3344069807727,853.1497918101988,611.3344069807727
0.048,852.70352529542,610.6538596665442,852.7036026687413,610.6538596665442
0.049,852.2563677204657,609.9734381049144,852.256445261693,609.9734381049144
0.05,851.8082434969245,609.2931449787794,851.8083212057776,609.2931449787794
0.051000000000000004,851.3591542473442,608.6129829693524,851.3592321235416,608.6129829693524
0.052000000000000005,850.9091016001589,607.9329547548812,850.9091796434183,607.9329547548812
0.053,850.4580871895668,607.2530630116205,850.4581653996047,607.2530630116205
0.054,850.0061126556296,606.573310413256,850.0061910321618,606.573310413256
0.055,849.5531796441785,605.8936996312885,849.5532581869195,605.8936996312885
0.056,849.0992898068419,605.2142333345855,849.0993685155053,605.2142333345855
0.057,848.644444801011,604.5349141896264,848.6445236753093,604.5349141896264
0.058,848.1886462898461,603.8557448607678,848.188725329491,603.8557448607678
0.059000000000000004,847.731895942229,603.1767280093463,847.7319751469311,603.1767280093463
0.06,847.2741954327984,602.4978662947864,847.2742748022672,602.4978662947864
0.061,846.8155464419146,601.8191623734019,846.8156259758589,601.8191623734019
0.062,846.3559506556005,601.1406188996757,846.3560303537278,601.1406188996757
0.063,845.8954097656234,600.4622385250956,845.8954896276404,600.4622385250956
0.064,845.4339254693976,599.7840238988575,845.4340054950098,599.7840238988575
0.065,844.971499470001,599.105977667256,844.9715796589132,599.105977667256
0.066,844.5081334761654,598.4281024744498,844.5082138280812,598.4281024744498
0.067,844.043829202262,597.7504009616442,844.0439097168843,597.7504009616442
0.068,843.5785883682826,597.0728757678273,843.578669045313,597.0728757678273
0.069,843.1124126998336,596.3955295289385,843.1124935389728,596.3955295289385
0.07,842.6453039280913,595.7183648785796,842.6453849290392,595.7183648785796
0.07100000000000001,842.1772637898514,595.0413844474746,842.1773449523068,595.0413844474746
0.07200000000000001,841.7082940274482,594.3645908639046,841.708375351109,594.3645908639046
0.073,841.2383963887892,593.6879867533202,841.2384778733522,593.6879867533202
0.074,840.7675726272951,593.0115747385365,840.7676542724563,593.0115747385365
0.075,840.2958245019412,592.3353574396118,840.2959063073956,592.3353574396118
0.076,839.8231537771975,591.6593374736801,839.8232357426391,591.6593374736801
0.077,839.3495622230233,590.9835174556591,839.3496443481451,590.9835174556591
0.078,838.8750516148787,590.3078999970802,838.8751338993729,590.3078999970802
0.079,838.3996237336712,589.6324877069518,838.3997061772291,589.6324877069518
0.08,837.9232803657892,588.957283191781,837.9233629681008,588.957283191781
0.081,837.4460233030624,588.282289054525,837.4461060638171,588.282289054525
0.082,836.9678543427154,587.607507896325,836.9679372616016,587.607507896325
0.083,836.4887752874148,586.9329423146024,836.4888583641198,586.9329423146024
0.084,836.0087879452136,586.2585949041897,836.0088711794239,586.2585949041897
0.085,835.5278941295492,585.5844682571426,835.5279775209502,585.5844682571426
0.08600000000000001,835.0460956592276,584.9105649625607,835.046179207504,584.9105649625607
0.08700000000000001,834.5633943584147,584.236887606625,834.5634780632503,584.236887606625
0.088,834.0797920566044,583.5634387727329,834.0798759176819,583.5634387727329
0.089,833.5952905886312,582.8902210410614,833.5953746056323,582.8902210410614
0.09,833.1098917946329,582.2172369891109,833.1099759672385,582.2172369891109
0.091,832.623597520045,581.5444891912007,832.6236818479351,581.5444891912007
0.092,832.1364096155824,580.8719802187799,832.1364940984362,580.8719802187799
0.093,831.6483299372247,580.1997126401475,831.6484145747203,580.1997126401475
0.094,831.1593603462356,579.527689020826,831.1594451380503,579.527689020826
0.095,830.669502709072,578.8559119233122,830.669587654882,578.8559119233122
0.096,830.1787588974363,578.1843839067429,830.1788439969171,578.1843839067429
0.097,829.687130788243,577.5131075274876,829.6872160410691,577.5131075274876
