x, Ts, Tf
0.0,293.0,873.0
0.01,439.2258202647747,872.949035971723
0.02,542.2507850012993,872.910181990253
0.03,614.2370777498674,872.8797897803547
0.04,664.050316404787,872.855253117234
0.05,698.1395073069083,872.834723782298
0.06,721.178136585642,872.81690287238
0.07,736.5336465324236,872.8008872906317
0.08,746.6133424776192,872.7860568946049
0.09,753.1207966078065,872.7719917812909
0.1,757.2467840870119,872.7584120140843
0.11,759.8117238003294,872.7451340916285
0.12,761.3717229839879,872.732039880681
0.13,762.2970175884556,872.7190547685489
0.14,762.8293660091317,872.7061325614012
0.15,763.1234208371555,872.6932452453597
0.16,763.2760081698794,872.6803761890853
0.17,763.3464153396934,872.6675157310443
0.18,763.3701251118838,872.6546583811726
0.19,763.3678855432468,872.6418010886918
0.2,763.3515465901597,872.6289421960288
0.21,763.3277175903482,872.6160808227048
0.22,763.2999982180866,872.6032165114839
0.23,763.2703028509679,872.5903490302297
0.24,763.2396256879089,872.5774782637109
0.25,763.2084709774005,872.5646041559905
0.26,763.1770885261042,872.5517266805108
0.27,763.145599234717,872.538845824929
0.28,763.1140602785109,872.5259615836293
0.29,763.0824980841073,872.5130739541015
0.3,763.0509245924351,872.5001829352418
0.31,763.0193450796196,872.4872885265659
0.32,762.9877618260373,872.4743907278595
0.33,762.9561757961238,872.4614895390172
0.34,762.9245873892248,872.448584959987
0.35000000000000003,762.8929967673823,872.4356769907313
0.36,762.861403995156,872.4227656312213
0.37,762.8298090979199,872.4098508814326
0.38,762.798212085636,872.3969327413406
0.39,762.7666129623135,872.3840112109218
0.4,762.735011729724,872.3710862901509
0.41000000000000003,762.7034083888132,872.3581579790073
0.42,762.6718029402299,872.345226277468
0.43,762.6401953845026,872.3322911855054
0.44,762.6085857221369,872.3193527031012
0.45,762.5769739536157,872.3064108302306
0.46,762.5453600794241,872.2934655668698
0.47000000000000003,762.5137441000445,872.2805169129981
0.48,762.4821260159564,872.2675648685916
0.49,762.4505058276426,872.2546094336267
0.5,762.418883535584,872.2416506080831
0.51,762.3872591402594,872.2286883919376
0.52,762.3556326421527,872.2157227851671
0.53,762.3240040417439,872.2027537877502
0.54,762.2923733395114,872.1897813996648
0.55,762.2607405359377,872.1768056208873
0.56,762.2291056315022,872.1638264513986
0.5700000000000001,762.1974686266889,872.1508438911736
0.58,762.1658295219797,872.1378579401934
0.59,762.1341883178479,872.1248685984349
0.6,762.1025450147583,872.111875865876
0.61,762.0708996131367,872.0988797424963
0.62,762.0392521133235,872.0858802282736
0.63,762.0076025153802,872.0728773231868
0.64,761.9759508186211,872.0598710272149
0.65,761.9442970203182,872.046861340335
0.66,761.9126411123146,872.033848262526
0.67,761.880983072288,872.0208317937612
0.68,761.8493228417955,872.00781193401
0.6900000000000001,761.8176602721261,871.9947886832213
0.7000000000000001,761.7859949939618,871.9817620413029
0.71,761.7543261105081,871.9687320080561
0.72,761.7226514917425,871.9556985830343
0.73,761.6909661892232,871.9426617652068
0.74,761.6592589601395,871.9296215522228
0.75,761.6275048295519,871.9165779388003
0.76,761.5956495659598,871.9035309132835
0.77,761.5635780858951,871.8904804505023
0.78,761.5310517788417,871.8774264972557
0.79,761.4975873728463,871.8643689435795
0.8,761.4622289067117,871.8513075672191
0.81,761.4231297870475,871.8382419290128
0.8200000000000001,761.3768071363979,871.8251711806962
0.8300000000000001,761.3168471371873,871.8120937206182
0.84,761.2317176729085,871.7990065925351
0.85,761.1011722091952,871.7859044619821
0.86,760.8904958058232,871.7727779167624
0.87,760.5415413096058,871.7596107144951
0.88,759.9591243757549,871.7463754320554
0.89,758.9908843548752,871.7330267493413
0.9,757.398165091429,871.7194913125047
0.91,754.8148030352365,871.7056527561267
0.92,750.6898791981328,871.6913300005834
0.93,744.209397397267,871.6762463490845
0.9400000000000001,734.1903238731034,871.6599861376858
0.9500000000000001,718.9382001978705,871.64193465925
0.96,696.0562503499679,871.6211956634711
0.97,662.1890505943791,871.5964787461164
0.98,612.6767918398602,871.5659461204442
0.99,541.0861599030615,871.5269811881075
1.0,438.56991342911573,871.3603756973276
1.01,293.0,293.0
