x, Ts, Tf
0.0,293.0,873.0
0.001,303.72965136360517,872.9933108681164
0.002,313.8837647040592,872.986741118015
0.003,323.4849135504821,872.9802842497742
0.004,332.55507567585187,872.9739340217957
0.005,341.1156434634422,872.9676844439199
0.006,349.18743377424977,872.9615297706558
0.007,356.7906973597715,872.9554644945604
0.008,363.9451278636032,872.9494833396354
0.009000000000000001,370.6698704541477,872.9435812549355
0.01,376.98353012942937,872.9377534081932
0.011,382.9041797336315,872.9319951795592
0.012,388.44936772339605,872.9263021554556
0.013000000000000001,393.6361257205165,872.9206701224956
0.014,398.48097588572,872.9150950614987
0.015,402.99993814679027,872.9095731415786
0.016,407.2085373122951,872.9041007143084
0.017,411.1218101003923,872.8986743080258
0.018000000000000002,414.75431211026574,872.8932906221582
0.019,418.12012476180047,872.8879465216396
0.02,421.2328622271134,872.8826390314401
0.021,424.1056783755634,872.8773653311412
0.022,426.7512737518234,872.8721227496015
0.023,429.1819026045896,872.8669087597249
0.024,431.4093799814991,872.8617209732829
0.025,433.4450889037153,872.8565571358737
0.026000000000000002,435.2999876318411,872.8514151218894
0.027,436.98461703266446,872.8462929296285
0.028,438.509108054446,872.8411886764706
0.029,439.88318931655755,872.8361005941493
0.03,441.11619481746123,872.8310270241329
0.031,442.21707176325356,872.8259664130484
0.032,443.19438851734566,872.8209173082546
0.033,444.056342670214,872.8158783534593
0.034,444.81076922666034,872.8108482844825
0.035,445.4651489065325,872.8058259250749
0.036000000000000004,446.0266165535707,872.8008101828618
0.037,446.50196964573036,872.795800045362
0.038,446.8976768992243,872.7907945761527
0.039,447.219886957443,872.7857929110853
0.04,447.4744371549671,872.7807942546386
0.041,447.666862346056,872.7757978763382
0.042,447.8024037862189,872.7708031073487
0.043000000000000003,447.88601805488423,872.7658093370794
0.044,447.9223860066009,872.7608160099816
0.045,447.9159217378274,872.7558226223972
0.046,447.87078155597544,872.7508287195328
0.047,447.79087293721426,872.7458338925288
0.048,447.6798634593517,872.7408377756434
0.049,447.5411896960894,872.7358400435268
0.05,447.37806605903137,872.7308404086381
0.051000000000000004,447.19349357388217,872.7258386186994
0.052000000000000005,446.99026857758474,872.7208344543253
0.053,446.7709913233479,872.715827726695
0.054,446.538074480933,872.7108182753469
0.055,446.293751519987,872.7058059660953
0.056,446.04008496465883,872.7007906889856
0.057,445.7789745083425,872.6957723564256
0.058,445.5121649779229,872.690750901307
0.059000000000000004,445.2412541375316,872.6857262753366
0.06,444.967700322576,872.6806984473458
0.061,444.69282989535134,872.675667401779
0.062,444.41784451442044,872.6706331372017
0.063,444.1438282106292,872.6655956649303
0.064,443.8717542633122,872.6605550077189
0.065,443.60249187116295,872.6555111985605
0.066,443.3368126128967,872.6504642795128
0.067,443.0753966936355,872.6454143006295
0.068,442.8188389737331,872.6403613189622
0.069,442.5676547774791,872.6353053976277
0.07,442.3222854798839,872.6302466049365
0.07100000000000001,442.08310387045776,872.6251850135739
0.07200000000000001,441.8504192936174,872.6201206998791
0.073,441.6244825659965,872.6150537431286
0.074,441.40549067162243,872.6099842249354
0.075,441.19359123651907,872.6049122286381
0.076,440.9888867848884,872.5998378387842
0.077,440.791438779584,872.5947611406469
0.078,440.60127145010307,872.5896822197866
0.079,440.41837541180877,872.5846011616586
0.08,440.24271108053716,872.5795180512544
0.081,440.0742118871478,872.5744329727739
0.082,439.9127872969578,872.5693460093797
0.083,439.75832563932346,872.5642572428983
0.084,439.61069675291327,872.5591667536426
0.085,439.46975445249456,872.5540746201959
0.08600000000000001,439.33533882325685,872.5489809192751
0.08700000000000001,439.2072783488766,872.5438857255826
0.088,439.0853918796917,872.5387891116933
0.089,438.9694904474441,872.5336911479496
0.09,438.85937893312894,872.5285919024012
0.091,438.75485759457126,872.5234914407631
0.092,438.65572346031934,872.518389826365
0.093,438.5617715964697,872.5132871201172
0.094,438.47279625299393,872.5081833805223
0.095,438.38859189607183,872.503078663669
0.096,438.30895413286436,872.4979730232325
0.097,438.23368053502963,872.4928665105069
0.098,438.162571367203,872.4877591744515
0.099,438.0954302264877,872.4826510617181
0.1,438.0320645988542,872.4775422166933
0.101,437.9722863382099,872.4724326815439
0.10200000000000001,437.91591207364695,872.4673224962775
0.10300000000000001,437.8627635502838,872.4622116988327
0.10400000000000001,437.81266790882444,872.4571003250911
0.105,437.7654579088216,872.4519884089704
0.106,437.72097210037225,872.4468759825145
0.107,437.67905494878596,872.4417630759069
0.108,437.6395569165478,872.4366497175844
0.109,437.6023345066666,872.4315359343132
0.11,437.5672502712846,872.4264217512243
0.111,437.53417278922086,872.4213071919135
0.112,437.5029766158729,872.4161922784906
0.113,437.4735422087442,872.4110770316826
0.114,437.44575583159167,872.4059614708575
0.115,437.41950944002673,872.4008456141229
0.116,437.3947005511964,872.395729478383
0.117,437.37123209997037,872.3906130793886
0.11800000000000001,437.34901228388395,872.3854964318342
0.11900000000000001,437.3279543988915,872.3803795493715
0.12,437.30797666783803,872.3752624447028
0.121,437.2890020633515,872.370145129624
0.122,437.2709581267599,872.3650276150801
0.123,437.25377678442146,872.3599099112038
0.124,437.2373941627647,872.3547920273983
0.125,437.22175040317546,872.3496739723423
0.126,437.206789477753,872.3445557540775
0.127,437.19245900682364,872.3394373800072
0.128,437.1787100790177,872.334318856971
0.129,437.1654970745741,872.3292001912713
0.13,437.1527774924821,872.3240813887118
0.131,437.14051178194455,872.3189624546305
0.132,437.128663178584,872.3138433939337
0.133,437.1171975457388,872.3087242111137
0.134,437.10608322111955,872.3036049103144
0.135,437.09529086903916,872.2984854953227
0.136,437.08479333836675,872.2933659695957
0.137,437.0745655263095,872.2882463363167
0.138,437.06458424807835,872.2831265983749
0.139,437.0548281124604,872.278006758419
0.14,437.0452774032647,872.2728868188768
0.14100000000000001,437.03591396660073,872.2677667819404
0.14200000000000002,437.02672110389796,872.2626466496278
0.14300000000000002,437.0176834705632,872.2575264237535
0.14400000000000002,437.0087869801626,872.2524061059796
0.145,437.0000187139693,872.2472856978137
0.146,436.99136683572766,872.2421652006375
0.147,436.98282051145827,872.2370446156813
0.148,436.9743698341336,872.2319239440708
0.149,436.96600575303376,872.2268031868251
0.15,436.957720007591,872.2216823448672
0.151,436.9495050655286,872.2165614190295
0.152,436.94135406510566,872.2114404100664
0.153,436.9332607612621,872.2063193186664
0.154,436.92521947547647,872.2011981454319
0.155,436.91722504914384,872.196076890915
0.156,436.90927280028063,872.1909555556122
0.157,436.9013584833814,872.1858341399701
0.158,436.89347825222995,872.1807126443903
0.159,436.88562862550515,872.1755910692339
0.16,436.8778064550105,872.1704694148245
0.161,436.8700088963531,872.1653476814527
0.162,436.86223338192934,872.1602258693779
0.163,436.8544775960513,872.1551039788332
0.164,436.8467394520933,872.1499820100258
0.165,436.83901707148635,872.1448599631433
0.166,436.831308764476,872.1397378383516
0.167,436.8236130124657,872.1346156357992
0.168,436.81592845188385,872.1294933556187
0.169,436.8082538594258,872.1243709979283
0.17,436.8005881385721,872.1192485628319
0.171,436.79293030730776,872.1141260504245
0.17200000000000001,436.7852794869189,872.1090034607887
0.17300000000000001,436.7776348918083,872.1038807939981
0.17400000000000002,436.7699958202279,872.0987580501186
0.17500000000000002,436.7623616458646,872.0936352292093
0.176,436.7547318102156,872.0885123313208
0.177,436.7471058156638,872.0833893564997
