cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged
3,0.0,295.47915042769813,305.8345732683261,295.47907848763833,305.83457271484366,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
3,0.01,295.4377764698322,305.7957188003387,295.4377046731284,305.7957183963884,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
3,0.02,295.39637348937293,305.7285070191837,295.3963020051392,305.7285067292638,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
3,0.03,295.3551501375949,305.64094286058156,295.3550790876832,305.64094265631996,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
3,0.04,295.31417705582686,305.5390395392911,295.3141065264081,305.53903939855877,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
3,0.05,295.27350399273115,305.4272568092563,295.27343404351154,305.4272567149863,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
3,0.06,295.23316542036935,305.3088563249409,295.2330960916989,305.30885626413664,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
3,0.07,295.1931846376096,305.186187382157,295.1931159558954,305.18618734506214,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
3,0.08,295.1535768943746,305.0609143775896,295.15350887614414,305.0609143569957,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
3,0.09,295.1143517369944,304.93419567867073,295.1142843918975,304.9341956693443,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.1323175728731567E8,671247.2198980028,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6145678539812035E18
