x, Ts, Tf
0.0,293.0,873.0
0.001,300.189207681563,872.9932691811746
0.002,306.8076257459946,872.9866161959034
0.003,312.88255865518494,872.9800346553795
0.004,318.4406802271005,872.9735184842887
0.005,323.5080267937904,872.967061913334
0.006,328.1099901656281,872.9606594716793
0.007,332.27131054440406,872.9543059792641
0.008,336.01606952371253,872.9479965390659
0.009000000000000001,339.3676833097662,872.9417265293023
0.01,342.3488962898258,872.9354915955313
0.011,344.9817750687677,872.9292876426723
0.012,347.2877030867398,872.923110826979
0.013000000000000001,349.2873759229885,872.9169575479666
0.014,351.0007973821325,872.9108244402871
0.015,352.44727645023886,872.9047083655495
0.016,353.6454251983759,872.8986064041236
0.017,354.6131577015718,872.8925158469768
0.018000000000000002,355.3676900310446,872.8864341874277
0.019,355.92554136726903,872.8803591129736
0.02,356.30253627116053,872.8742884971358
0.021,356.5138081403817,872.8682203913177
0.022,356.5738038675777,872.8621530167524
0.023,356.4962897072897,872.8560847565036
0.024,356.29435834857384,872.850014147525
0.025,355.980437180871,872.8439398728874
0.026000000000000002,355.5662977317618,872.8378607540172
0.027,355.0630662463876,872.8317757431709
0.028,354.481235370606,872.8256839159242
0.029,353.8306768921827,872.8195844639231
0.03,353.1206554875917,872.8134766877286
0.031,352.3598434156827,872.8073599898714
0.032,351.5563360940201,872.8012338680379
0.033,350.7176684887775,872.7950979085142
0.034,349.85083224492973,872.7889517797812
0.035,348.9622934802467,872.7827952263466
0.036000000000000004,348.0580111637028,872.7766280627947
0.037,347.14345599715006,872.770450168021
0.038,346.2236297177643,872.7642614797421
0.039,345.3030847383117,872.7580619891933
0.04,344.3859440423375,872.7518517360928
0.041,343.4759212521723,872.7456308038503
0.042,342.57634078906085,872.739399314946
0.043000000000000003,341.6901580465634,872.733157426633
0.044,340.8199795009051,872.726905326805
0.045,339.9680826848825,872.7206432301608
0.046,339.1364359552208,872.7143713745384
0.047,338.3267179871325,872.7080900175397
0.048,337.54033693380245,872.7017994333053
0.049,336.778449192942,872.6954999096129
0.05,336.0419777270867,872.6891917450853
0.051000000000000004,335.331629889093,872.6828752466765
0.052000000000000005,334.6479147091536,872.6765507273426
0.053,333.99115960462706,872.6702185038911
0.054,333.36152647895113,872.6638788950472
0.055,332.7590271808762,872.6575322196899
