cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged
3,0.0,293.0000702976946,293.00053265879797,0.0,0.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
3,0.01,293.0000685399187,293.00053033863054,293.0,293.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
3,0.02,293.0000667835383,293.00052617648913,293.0,293.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
3,0.03,293.00006503960435,293.0005205658706,293.0,293.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
3,0.04,293.00006331314523,293.0005138283808,293.0,293.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
3,0.05,293.0000616080225,293.00050622583535,293.0,293.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
3,0.06,293.00005992726796,293.00049797056704,293.0,293.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
3,0.07,293.00005827315346,293.00048923402306,293.0,293.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
3,0.08,293.0000566473643,293.00048015397556,293.0,293.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
3,0.09,293.00005505111284,293.00047084071525,293.0,293.0,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.149265824874365E8,2196809.0834609135,2196809.0834609135,1.444700171431223E10,0.02164998249929789,6.082412845680574E19,3.6289233668931476E18
