cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged,Q_max,capacity_factor
1,0.0,321.5789396421197,415.31302350873636,321.5782650932867,415.313019496233,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.01,321.19099507991973,415.03134577115054,321.19032129744534,415.03134308929424,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.02,320.80244606965147,414.5614017197456,320.80177417574583,414.561399988176,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.03,320.41498157905,413.9699014811223,320.4143123026238,413.96990040595995,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.04,320.0290253675341,413.3029248465004,320.0283591641934,413.30292420890885,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.05,319.64484060354766,412.59118928538635,319.64417774675144,412.59118892769317,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.06,319.2625852671301,411.85434366344464,319.2619259138621,411.85434347670093,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.07,318.8823500678903,411.10438863396905,318.8816943040214,411.10438854653194,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.08,318.5041846360402,410.3482955171657,318.50353250614444,410.34829548445856,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.09,318.1281147405877,409.5899063578926,318.1274662664829,409.5899063537685,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.1,317.7541529987348,408.8312276908636,317.75350819035003,408.83122770089193,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.11,317.38230515485543,408.0732530101396,317.38166401622414,408.07325302682995,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.12,317.0125735441664,407.31644999134755,317.01193607653454,407.3164500110418,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.13,316.6449588895275,406.561029507857,316.64432509286996,406.5610295288721,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.14,316.27946117841293,405.80708428447383,316.2788310521303,405.80708430607916,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
1,0.15,315.9160800660801,405.05465575462284,315.91545360930104,405.0546557765185,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.08826985485946E8,305112.3726863513,2196809.0834609135,1.444700171431223E10,0.0,2.02747131180388E19,1.04903719798567066E18,1.1452157173325114E9,1.6787820520691463E10
