cycleNumber, x, Tf, Ts , Tf* , Ts*, sigma, d, u_f, Re, Pr, Nu_fs, hv, hv_f, hv_s, alpha_f, alpha_s,ex_d_out,ex_d_in,ex_c_out,ex_c_in, eta, Q_charged, Q_discharged,Q_max,capacity_factor
2,0.0,293.0013631943657,293.00960044729027,293.00136313948235,293.00960044672973,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
2,0.01,293.0013316300021,293.00956109613975,293.0013315752945,293.00956109570006,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
2,0.02,293.0013000817122,293.0094908803014,293.00130002736455,293.00949087996,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
2,0.03,293.0012687404588,293.00939669792336,293.0012686866144,293.0093966976612,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
2,0.04,293.00123768920577,293.00928411359007,293.00123763597503,293.0092841133916,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
2,0.05,293.0012069916445,293.0091575957097,293.00120693911117,293.0091575955621,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
2,0.06,293.00117669613866,293.0090207153222,293.0011766443654,293.00902071521506,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
2,0.07,293.0011468388294,293.00887631188414,293.00114678786196,293.00887631180893,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
2,0.08,293.0011174461364,293.00872663101745,293.00111739600715,293.00872663096743,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
2,0.09,293.0010885367491,293.0085734385527,293.00108848747993,293.0085734385223,-0.0017340917748081865,4.684583261346904E-6,-0.017340917748081865,0.14523644996979043,7646.219230769229,3.470133536441943,6620.548852159443,0.005964329294952998,0.004715490635441199,4.6845832613469043E-7,1.4245014245014244E-6,3.144993486601107E8,1769651.7616705203,2196809.0834609135,1.444700171431223E10,0.021649982499315407,4.054942078729265E19,2.4192744089017288E18,1.1452157173325114E9,3.329516509536334E10
